TicksTime,BallPosX,BallPosY,BallSpeed,PosB,PosPC,ScoreB,ScorePC
235354,503,684,4,343,390,0,6
,,,,,,,
235369,507,688,4,343,390,0,6
,,,,,,,
235382,511,692,4,343,390,0,6
,,,,,,,
235394,515,696,4,343,390,0,6
,,,,,,,
235408,519,700,4,343,390,0,6
,,,,,,,
235421,523,704,4,343,390,0,6
,,,,,,,
235434,527,708,4,343,390,0,6
,,,,,,,
235447,531,712,4,343,390,0,6
,,,,,,,
235459,535,716,4,343,390,0,6
,,,,,,,
235473,539,720,4,343,390,0,6
,,,,,,,
235487,543,724,4,343,390,0,6
,,,,,,,
235501,547,728,4,343,390,0,6
,,,,,,,
235517,551,732,4,343,390,0,6
,,,,,,,
235532,555,736,4,343,390,0,6
,,,,,,,
235544,559,740,4,343,390,0,6
,,,,,,,
235558,563,744,4,343,390,0,6
,,,,,,,
235572,567,748,4,343,390,0,6
,,,,,,,
235584,571,752,4,343,390,0,6
,,,,,,,
235599,575,756,4,343,390,0,6
,,,,,,,
235615,579,760,4,343,390,0,6
,,,,,,,
235627,583,756,4,343,390,0,6
,,,,,,,
235641,587,752,4,343,390,0,6
,,,,,,,
235655,591,748,4,343,390,0,6
,,,,,,,
235667,595,744,4,343,390,0,6
,,,,,,,
235682,599,740,4,343,390,0,6
,,,,,,,
235694,603,736,4,343,390,0,6
,,,,,,,
235708,607,732,4,343,390,0,6
,,,,,,,
235721,611,728,4,343,390,0,6
,,,,,,,
235734,615,724,4,343,390,0,6
,,,,,,,
235749,619,720,4,343,390,0,6
,,,,,,,
235765,623,716,4,343,390,0,6
,,,,,,,
235777,627,712,4,343,390,0,6
,,,,,,,
235790,631,708,4,343,390,0,6
,,,,,,,
235804,635,704,4,343,390,0,6
,,,,,,,
235816,639,700,4,343,390,0,6
,,,,,,,
235830,643,696,4,343,390,0,6
,,,,,,,
235843,647,692,4,343,390,0,6
,,,,,,,
235858,651,688,4,343,390,0,6
,,,,,,,
235872,655,684,4,343,390,0,6
,,,,,,,
235884,659,680,4,343,390,0,6
,,,,,,,
235899,663,676,4,343,390,0,6
,,,,,,,
235912,667,672,4,343,390,0,6
,,,,,,,
235926,671,668,4,343,390,0,6
,,,,,,,
235940,675,664,4,343,390,0,6
,,,,,,,
235954,679,660,4,343,390,0,6
,,,,,,,
235967,683,656,4,343,390,0,6
,,,,,,,
235982,687,652,4,343,384,0,6
,,,,,,,
235994,691,648,4,343,378,0,6
,,,,,,,
236007,695,644,4,343,372,0,6
,,,,,,,
236021,699,640,4,343,366,0,6
,,,,,,,
236035,703,636,4,343,360,0,6
,,,,,,,
236049,707,632,4,343,354,0,6
,,,,,,,
236066,711,628,4,343,348,0,6
,,,,,,,
236082,715,624,4,343,342,0,6
,,,,,,,
236098,719,620,4,343,336,0,6
,,,,,,,
236114,723,616,4,343,330,0,6
,,,,,,,
236128,727,612,4,343,324,0,6
,,,,,,,
236141,731,608,4,343,318,0,6
,,,,,,,
236155,735,604,4,343,312,0,6
,,,,,,,
236168,739,600,4,343,306,0,6
,,,,,,,
236182,743,596,4,343,300,0,6
,,,,,,,
236198,747,592,4,343,294,0,6
,,,,,,,
236214,751,588,4,343,288,0,6
,,,,,,,
236227,755,584,4,343,282,0,6
,,,,,,,
236242,759,580,4,343,276,0,6
,,,,,,,
236257,763,576,4,343,270,0,6
,,,,,,,
236272,767,572,4,343,264,0,6
,,,,,,,
236284,771,568,4,343,258,0,6
,,,,,,,
236299,775,564,4,343,252,0,6
,,,,,,,
236311,779,560,4,343,246,0,6
,,,,,,,
236326,783,556,4,343,240,0,6
,,,,,,,
236340,787,552,4,343,234,0,6
,,,,,,,
236354,791,548,4,343,228,0,6
,,,,,,,
236367,795,544,4,343,222,0,6
,,,,,,,
236382,799,540,4,343,216,0,6
,,,,,,,
236398,803,536,4,343,210,0,6
,,,,,,,
236412,807,532,4,343,204,0,6
,,,,,,,
236425,811,528,4,343,198,0,6
,,,,,,,
236438,815,524,4,343,192,0,6
,,,,,,,
236452,819,520,4,343,186,0,6
,,,,,,,
236466,823,516,4,343,186,0,6
,,,,,,,
236482,827,512,4,343,186,0,6
,,,,,,,
236497,831,508,4,343,180,0,6
,,,,,,,
236509,835,504,4,343,174,0,6
,,,,,,,
236524,839,500,4,343,168,0,6
,,,,,,,
236538,843,496,4,343,162,0,6
,,,,,,,
236552,847,492,4,343,162,0,6
,,,,,,,
236565,851,488,4,343,162,0,6
,,,,,,,
236579,855,484,4,343,162,0,6
,,,,,,,
236592,859,480,4,343,162,0,6
,,,,,,,
236608,863,476,4,343,162,0,6
,,,,,,,
236623,867,472,4,343,162,0,6
,,,,,,,
236637,871,468,4,343,162,0,6
,,,,,,,
236652,875,464,4,343,162,0,6
,,,,,,,
236666,879,460,4,343,156,0,6
,,,,,,,
236678,883,456,4,343,156,0,6
,,,,,,,
236692,887,452,4,343,156,0,6
,,,,,,,
236706,891,448,4,343,156,0,6
,,,,,,,
236721,895,444,4,343,156,0,6
,,,,,,,
236733,899,440,4,343,156,0,6
,,,,,,,
236748,903,436,4,343,150,0,6
,,,,,,,
236761,907,432,4,343,150,0,6
,,,,,,,
236774,911,428,4,343,150,0,6
,,,,,,,
236788,915,424,4,343,144,0,6
,,,,,,,
236802,919,420,4,343,144,0,6
,,,,,,,
236817,923,416,4,343,144,0,6
,,,,,,,
236831,927,412,4,343,144,0,6
,,,,,,,
236843,931,408,4,343,144,0,6
,,,,,,,
236857,935,404,4,343,144,0,6
,,,,,,,
236872,939,400,4,343,138,0,6
,,,,,,,
236886,943,396,4,343,138,0,6
,,,,,,,
236900,947,392,4,343,138,0,6
,,,,,,,
236915,951,388,4,343,138,0,6
,,,,,,,
236927,955,384,4,343,138,0,6
,,,,,,,
236941,959,380,4,343,138,0,6
,,,,,,,
236957,963,376,4,343,132,0,6
,,,,,,,
236972,967,372,4,343,132,0,6
,,,,,,,
236984,971,368,4,343,132,0,6
,,,,,,,
236999,975,364,4,343,126,0,6
,,,,,,,
237011,979,360,4,343,126,0,6
,,,,,,,
237024,983,356,4,343,126,0,6
,,,,,,,
237038,987,352,4,343,120,0,6
,,,,,,,
237051,991,348,4,343,120,0,6
,,,,,,,
237067,995,344,4,343,120,0,6
,,,,,,,
237083,999,340,4,343,120,0,6
,,,,,,,
237097,1003,336,4,343,120,0,6
,,,,,,,
237109,1007,332,4,343,120,0,6
,,,,,,,
237123,1011,328,4,343,120,0,6
,,,,,,,
237136,1015,324,4,343,120,0,6
,,,,,,,
237151,1019,320,4,343,114,0,6
,,,,,,,
237166,1023,316,4,343,108,0,6
,,,,,,,
237182,1027,312,4,343,108,0,6
,,,,,,,
237197,1031,308,4,343,108,0,6
,,,,,,,
237209,1035,304,4,343,108,0,6
,,,,,,,
237223,1039,300,4,343,108,0,6
,,,,,,,
237240,1043,296,4,343,108,0,6
,,,,,,,
237252,1047,292,4,343,102,0,6
,,,,,,,
237268,1051,288,4,343,102,0,6
,,,,,,,
237283,1055,284,4,343,102,0,6
,,,,,,,
237299,1059,280,4,343,102,0,6
,,,,,,,
237313,1063,276,4,343,102,0,6
,,,,,,,
237327,1067,272,4,343,102,0,6
,,,,,,,
237341,1071,268,4,343,102,0,6
,,,,,,,
237356,1075,264,4,343,96,0,6
,,,,,,,
237371,1079,260,4,343,96,0,6
,,,,,,,
237385,1083,256,4,343,96,0,6
,,,,,,,
237399,1087,252,4,343,90,0,6
,,,,,,,
237415,1091,248,4,343,90,0,6
,,,,,,,
237427,1095,244,4,343,90,0,6
,,,,,,,
237440,1099,240,4,343,90,0,6
,,,,,,,
237454,1103,236,4,343,90,0,6
,,,,,,,
237467,1107,232,4,343,90,0,6
,,,,,,,
237482,1111,228,4,343,90,0,6
,,,,,,,
237494,1115,224,4,343,90,0,6
,,,,,,,
237507,1119,220,4,343,90,0,6
,,,,,,,
237521,1123,216,4,343,90,0,6
,,,,,,,
237536,1127,212,4,343,90,0,6
,,,,,,,
237550,1131,208,4,343,84,0,6
,,,,,,,
237566,1135,204,4,343,84,0,6
,,,,,,,
237581,1139,200,4,343,84,0,6
,,,,,,,
237593,1143,196,4,343,84,0,6
,,,,,,,
237607,1147,192,4,343,84,0,6
,,,,,,,
237621,1151,188,4,343,78,0,6
,,,,,,,
237634,1155,184,4,343,78,0,6
,,,,,,,
237649,1159,180,4,343,78,0,6
,,,,,,,
237663,1163,176,4,343,78,0,6
,,,,,,,
237676,1167,172,4,343,72,0,6
,,,,,,,
237689,1171,168,4,343,72,0,6
,,,,,,,
237701,1175,164,4,343,72,0,6
,,,,,,,
237715,1179,160,4,343,72,0,6
,,,,,,,
237732,1183,156,4,343,66,0,6
,,,,,,,
237746,1187,152,4,343,66,0,6
,,,,,,,
237758,1191,148,4,343,66,0,6
,,,,,,,
237772,1195,144,4,343,66,0,6
,,,,,,,
237784,1199,140,4,343,66,0,6
,,,,,,,
237800,1203,136,4,343,66,0,6
,,,,,,,
237816,1207,132,4,343,66,0,6
,,,,,,,
237829,1211,128,4,343,66,0,6
,,,,,,,
237842,1215,124,4,343,60,0,6
,,,,,,,
237857,1219,120,4,343,54,0,6
,,,,,,,
237871,1223,116,4,343,54,0,6
,,,,,,,
237883,1227,112,4,343,54,0,6
,,,,,,,
237898,1231,108,4,343,54,0,6
,,,,,,,
237910,1235,104,4,343,48,0,6
,,,,,,,
237923,1239,100,4,343,48,0,6
,,,,,,,
237936,1243,96,4,343,48,0,6
,,,,,,,
237949,1247,92,4,343,48,0,6
,,,,,,,
237965,1251,88,4,343,48,0,6
,,,,,,,
237981,1255,84,4,343,48,0,6
,,,,,,,
237994,1259,80,4,343,48,0,6
,,,,,,,
238007,1263,76,4,343,48,0,6
,,,,,,,
238021,1267,72,4,343,42,0,6
,,,,,,,
238033,1271,68,4,343,42,0,6
,,,,,,,
238047,1275,64,4,343,42,0,6
,,,,,,,
238059,1279,60,4,343,42,0,6
,,,,,,,
238072,1283,56,4,343,42,0,6
,,,,,,,
238084,1287,52,4,343,42,0,6
,,,,,,,
238099,1291,48,4,343,36,0,6
,,,,,,,
238114,1295,44,4,343,36,0,6
,,,,,,,
238125,1299,40,4,343,36,0,6
,,,,,,,
238139,1295,36,4,343,36,0,6
,,,,,,,
238152,1291,32,4,343,36,0,6
,,,,,,,
238166,1287,28,4,343,36,0,6
,,,,,,,
238179,1283,24,4,343,36,0,6
,,,,,,,
238191,1279,20,4,343,36,0,6
,,,,,,,
238204,1275,16,4,343,36,0,6
,,,,,,,
238216,1271,12,4,343,36,0,6
,,,,,,,
238231,1267,8,4,343,36,0,6
,,,,,,,
238243,1263,12,4,343,36,0,6
,,,,,,,
238256,1259,16,4,343,36,0,6
,,,,,,,
238271,1255,20,4,343,36,0,6
,,,,,,,
238283,1251,24,4,343,36,0,6
,,,,,,,
238300,1247,28,4,343,36,0,6
,,,,,,,
238314,1243,32,4,343,36,0,6
,,,,,,,
238326,1239,36,4,343,36,0,6
,,,,,,,
238340,1235,40,4,343,36,0,6
,,,,,,,
238355,1231,44,4,343,36,0,6
,,,,,,,
238367,1227,48,4,343,36,0,6
,,,,,,,
238380,1223,52,4,343,36,0,6
,,,,,,,
238392,1219,56,4,343,36,0,6
,,,,,,,
238405,1215,60,4,343,36,0,6
,,,,,,,
238419,1211,64,4,343,36,0,6
,,,,,,,
238431,1207,68,4,343,36,0,6
,,,,,,,
238444,1203,72,4,343,36,0,6
,,,,,,,
238457,1199,76,4,343,36,0,6
,,,,,,,
238470,1195,80,4,343,36,0,6
,,,,,,,
238485,1191,84,4,343,36,0,6
,,,,,,,
238500,1187,88,4,343,36,0,6
,,,,,,,
238515,1183,92,4,343,36,0,6
,,,,,,,
238526,1179,96,4,343,36,0,6
,,,,,,,
238540,1175,100,4,343,36,0,6
,,,,,,,
238554,1171,104,4,343,36,0,6
,,,,,,,
238566,1167,108,4,343,36,0,6
,,,,,,,
238582,1163,112,4,343,36,0,6
,,,,,,,
238597,1159,116,4,343,36,0,6
,,,,,,,
238609,1155,120,4,343,36,0,6
,,,,,,,
238622,1151,124,4,343,36,0,6
,,,,,,,
238635,1147,128,4,343,36,0,6
,,,,,,,
238648,1143,132,4,343,36,0,6
,,,,,,,
238662,1139,136,4,343,36,0,6
,,,,,,,
238676,1135,140,4,343,36,0,6
,,,,,,,
238689,1131,144,4,343,36,0,6
,,,,,,,
238704,1127,148,4,343,36,0,6
,,,,,,,
238719,1123,152,4,343,36,0,6
,,,,,,,
238733,1119,156,4,343,36,0,6
,,,,,,,
238747,1115,160,4,343,36,0,6
,,,,,,,
238758,1111,164,4,343,36,0,6
,,,,,,,
238772,1107,168,4,343,36,0,6
,,,,,,,
238787,1103,172,4,343,36,0,6
,,,,,,,
238800,1099,176,4,343,36,0,6
,,,,,,,
238814,1095,180,4,343,36,0,6
,,,,,,,
238825,1091,184,4,343,36,0,6
,,,,,,,
238839,1087,188,4,343,36,0,6
,,,,,,,
238854,1083,192,4,343,36,0,6
,,,,,,,
238867,1079,196,4,343,36,0,6
,,,,,,,
238881,1075,200,4,343,36,0,6
,,,,,,,
238893,1071,204,4,343,36,0,6
,,,,,,,
238906,1067,208,4,343,36,0,6
,,,,,,,
238919,1063,212,4,343,36,0,6
,,,,,,,
238932,1059,216,4,343,36,0,6
,,,,,,,
238947,1055,220,4,343,36,0,6
,,,,,,,
238960,1051,224,4,343,36,0,6
,,,,,,,
238974,1047,228,4,343,36,0,6
,,,,,,,
238988,1043,232,4,343,36,0,6
,,,,,,,
239000,1039,236,4,343,36,0,6
,,,,,,,
239015,1035,240,4,343,36,0,6
,,,,,,,
239030,1031,244,4,343,36,0,6
,,,,,,,
239044,1027,248,4,343,36,0,6
,,,,,,,
239058,1023,252,4,343,36,0,6
,,,,,,,
239072,1019,256,4,343,36,0,6
,,,,,,,
239083,1015,260,4,343,36,0,6
,,,,,,,
239097,1011,264,4,343,36,0,6
,,,,,,,
239109,1007,268,4,343,36,0,6
,,,,,,,
239124,1003,272,4,343,36,0,6
,,,,,,,
239139,999,276,4,343,36,0,6
,,,,,,,
239154,995,280,4,343,36,0,6
,,,,,,,
239167,991,284,4,343,36,0,6
,,,,,,,
239180,987,288,4,343,36,0,6
,,,,,,,
239193,983,292,4,343,36,0,6
,,,,,,,
239207,979,296,4,343,36,0,6
,,,,,,,
239220,975,300,4,343,36,0,6
,,,,,,,
239234,971,304,4,343,36,0,6
,,,,,,,
239250,967,308,4,343,36,0,6
,,,,,,,
239267,963,312,4,343,36,0,6
,,,,,,,
239282,959,316,4,343,36,0,6
,,,,,,,
239297,955,320,4,343,36,0,6
,,,,,,,
239309,951,324,4,343,36,0,6
,,,,,,,
239322,947,328,4,343,36,0,6
,,,,,,,
239340,943,332,4,343,36,0,6
,,,,,,,
239356,939,336,4,343,36,0,6
,,,,,,,
239371,935,340,4,343,36,0,6
,,,,,,,
239385,931,344,4,343,36,0,6
,,,,,,,
239399,927,348,4,343,36,0,6
,,,,,,,
239414,923,352,4,343,36,0,6
,,,,,,,
239425,919,356,4,343,36,0,6
,,,,,,,
239439,915,360,4,343,36,0,6
,,,,,,,
239454,911,364,4,343,36,0,6
,,,,,,,
239466,907,368,4,343,36,0,6
,,,,,,,
239479,903,372,4,343,36,0,6
,,,,,,,
239492,899,376,4,343,36,0,6
,,,,,,,
239506,895,380,4,343,36,0,6
,,,,,,,
239520,891,384,4,343,36,0,6
,,,,,,,
239532,887,388,4,343,36,0,6
,,,,,,,
239548,883,392,4,343,36,0,6
,,,,,,,
239562,879,396,4,343,36,0,6
,,,,,,,
239576,875,400,4,343,36,0,6
,,,,,,,
239589,871,404,4,343,36,0,6
,,,,,,,
239604,867,408,4,343,36,0,6
,,,,,,,
239617,863,412,4,343,36,0,6
,,,,,,,
239634,859,416,4,343,36,0,6
,,,,,,,
239648,855,420,4,343,36,0,6
,,,,,,,
239664,851,424,4,343,36,0,6
,,,,,,,
239676,847,428,4,343,36,0,6
,,,,,,,
239691,843,432,4,343,36,0,6
,,,,,,,
239705,839,436,4,343,36,0,6
,,,,,,,
239718,835,440,4,343,36,0,6
,,,,,,,
239732,831,444,4,343,36,0,6
,,,,,,,
239743,827,448,4,343,36,0,6
,,,,,,,
239757,823,452,4,343,36,0,6
,,,,,,,
239771,819,456,4,343,36,0,6
,,,,,,,
239785,815,460,4,343,36,0,6
,,,,,,,
239799,811,464,4,343,36,0,6
,,,,,,,
239813,807,468,4,343,36,0,6
,,,,,,,
239824,803,472,4,343,36,0,6
,,,,,,,
239838,799,476,4,343,36,0,6
,,,,,,,
239850,795,480,4,343,36,0,6
,,,,,,,
239866,791,484,4,343,36,0,6
,,,,,,,
239882,787,488,4,343,36,0,6
,,,,,,,
239897,783,492,4,343,36,0,6
,,,,,,,
239911,779,496,4,343,36,0,6
,,,,,,,
239924,775,500,4,343,36,0,6
,,,,,,,
239938,771,504,4,343,36,0,6
,,,,,,,
239954,767,508,4,343,36,0,6
,,,,,,,
239969,763,512,4,343,36,0,6
,,,,,,,
239985,759,516,4,343,36,0,6
,,,,,,,
240000,755,520,4,343,36,0,6
,,,,,,,
240017,751,524,4,343,36,0,6
,,,,,,,
240033,747,528,4,343,36,0,6
,,,,,,,
240048,743,532,4,343,36,0,6
,,,,,,,
240060,739,536,4,343,36,0,6
,,,,,,,
240075,735,540,4,343,36,0,6
,,,,,,,
240091,731,544,4,343,36,0,6
,,,,,,,
240104,727,548,4,343,36,0,6
,,,,,,,
240120,723,552,4,343,36,0,6
,,,,,,,
240135,719,556,4,343,36,0,6
,,,,,,,
240151,715,560,4,343,36,0,6
,,,,,,,
240167,711,564,4,343,36,0,6
,,,,,,,
240182,707,568,4,343,36,0,6
,,,,,,,
240198,703,572,4,343,36,0,6
,,,,,,,
240210,699,576,4,343,36,0,6
,,,,,,,
240224,695,580,4,343,36,0,6
,,,,,,,
240239,691,584,4,343,36,0,6
,,,,,,,
240254,687,588,4,343,36,0,6
,,,,,,,
240268,683,592,4,343,36,0,6
,,,,,,,
240282,679,596,4,343,36,0,6
,,,,,,,
240299,675,600,4,343,36,0,6
,,,,,,,
240315,671,604,4,343,36,0,6
,,,,,,,
240328,667,608,4,343,36,0,6
,,,,,,,
240341,663,612,4,343,36,0,6
,,,,,,,
240355,659,616,4,343,36,0,6
,,,,,,,
240370,655,620,4,343,36,0,6
,,,,,,,
240385,651,624,4,343,36,0,6
,,,,,,,
240398,647,628,4,343,36,0,6
,,,,,,,
240413,643,632,4,343,36,0,6
,,,,,,,
240426,639,636,4,343,36,0,6
,,,,,,,
240440,635,640,4,343,36,0,6
,,,,,,,
240455,631,644,4,343,36,0,6
,,,,,,,
240468,627,648,4,343,36,0,6
,,,,,,,
240482,623,652,4,343,36,0,6
,,,,,,,
240523,619,656,4,343,36,0,6
,,,,,,,
240536,615,660,4,343,36,0,6
,,,,,,,
240548,611,664,4,343,36,0,6
,,,,,,,
240559,607,668,4,343,36,0,6
,,,,,,,
240571,603,672,4,343,36,0,6
,,,,,,,
240583,599,676,4,343,36,0,6
,,,,,,,
240596,595,680,4,343,36,0,6
,,,,,,,
240608,591,684,4,343,36,0,6
,,,,,,,
240621,587,688,4,343,36,0,6
,,,,,,,
240634,583,692,4,343,36,0,6
,,,,,,,
240650,579,696,4,343,36,0,6
,,,,,,,
240665,575,700,4,343,36,0,6
,,,,,,,
240677,571,704,4,343,36,0,6
,,,,,,,
240690,567,708,4,343,36,0,6
,,,,,,,
240704,563,712,4,343,36,0,6
,,,,,,,
240715,559,716,4,343,36,0,6
,,,,,,,
240726,555,720,4,343,36,0,6
,,,,,,,
240739,551,724,4,343,36,0,6
,,,,,,,
240754,547,728,4,343,36,0,6
,,,,,,,
240765,543,732,4,343,36,0,6
,,,,,,,
240779,539,736,4,343,36,0,6
,,,,,,,
240792,535,740,4,343,36,0,6
,,,,,,,
240806,531,744,4,343,36,0,6
,,,,,,,
240820,527,748,4,343,36,0,6
,,,,,,,
240833,523,752,4,343,36,0,6
,,,,,,,
240846,519,756,4,343,36,0,6
,,,,,,,
240858,515,760,4,343,36,0,6
,,,,,,,
240870,511,756,4,343,36,0,6
,,,,,,,
240881,507,752,4,343,36,0,6
,,,,,,,
240893,503,748,4,343,36,0,6
,,,,,,,
240907,499,744,4,343,36,0,6
,,,,,,,
240921,495,740,4,343,36,0,6
,,,,,,,
240932,491,736,4,343,36,0,6
,,,,,,,
240946,487,732,4,343,36,0,6
,,,,,,,
240956,483,728,4,343,36,0,6
,,,,,,,
240969,479,724,4,343,36,0,6
,,,,,,,
240982,475,720,4,343,36,0,6
,,,,,,,
240996,471,716,4,343,36,0,6
,,,,,,,
241009,467,712,4,343,36,0,6
,,,,,,,
241021,463,708,4,343,36,0,6
,,,,,,,
241033,459,704,4,343,36,0,6
,,,,,,,
241049,455,700,4,343,36,0,6
,,,,,,,
241065,451,696,4,343,36,0,6
,,,,,,,
241078,447,692,4,343,36,0,6
,,,,,,,
241092,443,688,4,343,36,0,6
,,,,,,,
241105,439,684,4,343,36,0,6
,,,,,,,
241120,435,680,4,343,36,0,6
,,,,,,,
241133,431,676,4,343,36,0,6
,,,,,,,
241148,427,672,4,343,36,0,6
,,,,,,,
241163,423,668,4,343,36,0,6
,,,,,,,
241174,419,664,4,343,36,0,6
,,,,,,,
241189,415,660,4,343,36,0,6
,,,,,,,
241200,411,656,4,343,36,0,6
,,,,,,,
241216,407,652,4,343,36,0,6
,,,,,,,
241232,403,648,4,343,36,0,6
,,,,,,,
241247,399,644,4,343,36,0,6
,,,,,,,
241260,395,640,4,343,36,0,6
,,,,,,,
241275,391,636,4,343,36,0,6
,,,,,,,
241297,387,632,4,343,36,0,6
,,,,,,,
241311,383,628,4,343,36,0,6
,,,,,,,
241326,379,624,4,343,36,0,6
,,,,,,,
241340,375,620,4,343,36,0,6
,,,,,,,
241355,371,616,4,343,36,0,6
,,,,,,,
241370,367,612,4,343,36,0,6
,,,,,,,
241384,363,608,4,343,36,0,6
,,,,,,,
241398,359,604,4,343,36,0,6
,,,,,,,
241412,355,600,4,343,36,0,6
,,,,,,,
241424,351,596,4,343,36,0,6
,,,,,,,
241438,347,592,4,343,36,0,6
,,,,,,,
241451,343,588,4,343,36,0,6
,,,,,,,
241465,339,584,4,343,36,0,6
,,,,,,,
241478,335,580,4,343,36,0,6
,,,,,,,
241490,331,576,4,343,36,0,6
,,,,,,,
241504,327,572,4,343,36,0,6
,,,,,,,
241517,323,568,4,343,36,0,6
,,,,,,,
241533,319,564,4,343,36,0,6
,,,,,,,
241549,315,560,4,343,36,0,6
,,,,,,,
241565,311,556,4,343,36,0,6
,,,,,,,
241580,307,552,4,343,36,0,6
,,,,,,,
241598,303,548,4,343,36,0,6
,,,,,,,
241614,299,544,4,343,36,0,6
,,,,,,,
241628,295,540,4,343,36,0,6
,,,,,,,
241642,291,536,4,343,36,0,6
,,,,,,,
241657,287,532,4,343,36,0,6
,,,,,,,
241673,283,528,4,343,36,0,6
,,,,,,,
241688,279,524,4,343,36,0,6
,,,,,,,
241704,275,520,4,343,36,0,6
,,,,,,,
241718,271,516,4,343,36,0,6
,,,,,,,
241733,267,512,4,343,36,0,6
,,,,,,,
241749,263,508,4,343,36,0,6
,,,,,,,
241765,259,504,4,343,36,0,6
,,,,,,,
241781,255,500,4,343,36,0,6
,,,,,,,
241795,251,496,4,343,36,0,6
,,,,,,,
241809,247,492,4,343,36,0,6
,,,,,,,
241826,243,488,4,343,36,0,6
,,,,,,,
241840,239,484,4,343,36,0,6
,,,,,,,
241855,235,480,4,343,36,0,6
,,,,,,,
241870,231,476,4,343,36,0,6
,,,,,,,
241886,227,472,4,343,36,0,6
,,,,,,,
241902,223,468,4,343,36,0,6
,,,,,,,
241917,219,464,4,343,36,0,6
,,,,,,,
241932,215,460,4,343,36,0,6
,,,,,,,
241947,211,456,4,343,36,0,6
,,,,,,,
241963,207,452,4,343,36,0,6
,,,,,,,
241976,203,448,4,343,36,0,6
,,,,,,,
241992,199,444,4,343,36,0,6
,,,,,,,
242006,195,440,4,343,36,0,6
,,,,,,,
242022,191,436,4,343,36,0,6
,,,,,,,
242037,187,432,4,343,36,0,6
,,,,,,,
242054,183,428,4,343,36,0,6
,,,,,,,
242068,179,424,4,336,36,0,6
,,,,,,,
242084,175,420,4,329,36,0,6
,,,,,,,
242100,171,416,4,322,36,0,6
,,,,,,,
242116,167,412,4,315,36,0,6
,,,,,,,
242132,163,408,4,308,36,0,6
,,,,,,,
242149,159,404,4,301,36,0,6
,,,,,,,
242166,155,400,4,294,36,0,6
,,,,,,,
242184,151,396,4,287,36,0,6
,,,,,,,
242199,147,392,4,280,36,0,6
,,,,,,,
242213,143,388,4,273,36,0,6
,,,,,,,
242227,139,384,4,266,36,0,6
,,,,,,,
242241,135,380,4,259,36,0,6
,,,,,,,
242255,131,376,4,252,36,0,6
,,,,,,,
242266,127,372,4,252,36,0,6
,,,,,,,
242280,123,368,4,252,36,0,6
,,,,,,,
242292,119,364,4,252,36,0,6
,,,,,,,
242305,115,360,4,252,36,0,6
,,,,,,,
242320,111,356,4,252,36,0,6
,,,,,,,
242334,107,352,4,252,36,0,6
,,,,,,,
242349,103,348,4,252,36,0,6
,,,,,,,
242362,99,344,4,252,36,0,6
,,,,,,,
242374,95,340,4,252,36,0,6
,,,,,,,
242388,91,336,4,252,36,0,6
,,,,,,,
242400,87,332,4,252,36,0,6
,,,,,,,
242415,83,328,4,252,36,0,6
,,,,,,,
242427,79,324,4,252,36,0,6
,,,,,,,
242440,75,320,4,252,36,0,6
,,,,,,,
242453,71,316,4,252,36,0,6
,,,,,,,
242465,67,312,4,252,36,0,6
,,,,,,,
242479,71,308,4,252,36,0,6
,,,,,,,
242490,75,304,4,252,36,0,6
,,,,,,,
242504,79,300,4,252,36,0,6
,,,,,,,
242519,83,296,4,252,36,0,6
,,,,,,,
242532,87,292,4,252,36,0,6
,,,,,,,
242547,91,288,4,252,36,0,6
,,,,,,,
242562,95,284,4,252,36,0,6
,,,,,,,
242575,99,280,4,252,36,0,6
,,,,,,,
242589,103,276,4,252,36,0,6
,,,,,,,
242603,107,272,4,252,36,0,6
,,,,,,,
242615,111,268,4,252,36,0,6
,,,,,,,
242629,115,264,4,252,36,0,6
,,,,,,,
242641,119,260,4,252,36,0,6
,,,,,,,
242655,123,256,4,252,36,0,6
,,,,,,,
242670,127,252,4,252,36,0,6
,,,,,,,
242682,131,248,4,252,36,0,6
,,,,,,,
242696,135,244,4,252,36,0,6
,,,,,,,
242707,139,240,4,252,36,0,6
,,,,,,,
242721,143,236,4,252,36,0,6
,,,,,,,
242733,147,232,4,252,36,0,6
,,,,,,,
242747,151,228,4,252,36,0,6
,,,,,,,
242760,155,224,4,252,36,0,6
,,,,,,,
242773,159,220,4,252,36,0,6
,,,,,,,
242786,163,216,4,252,36,0,6
,,,,,,,
242798,167,212,4,252,36,0,6
,,,,,,,
242814,171,208,4,252,36,0,6
,,,,,,,
242826,175,204,4,252,36,0,6
,,,,,,,
242840,179,200,4,252,36,0,6
,,,,,,,
242854,183,196,4,252,36,0,6
,,,,,,,
242865,187,192,4,252,36,0,6
,,,,,,,
242880,191,188,4,252,36,0,6
,,,,,,,
242893,195,184,4,252,36,0,6
,,,,,,,
242907,199,180,4,252,36,0,6
,,,,,,,
242920,203,176,4,252,36,0,6
,,,,,,,
242936,207,172,4,252,36,0,6
,,,,,,,
242948,211,168,4,252,36,0,6
,,,,,,,
242962,215,164,4,252,36,0,6
,,,,,,,
242974,219,160,4,252,36,0,6
,,,,,,,
242987,223,156,4,252,36,0,6
,,,,,,,
243002,227,152,4,252,36,0,6
,,,,,,,
243015,231,148,5,252,36,0,6
,,,,,,,
243030,236,143,5,252,36,0,6
,,,,,,,
243043,241,138,5,252,36,0,6
,,,,,,,
243057,246,133,5,252,36,0,6
,,,,,,,
