TicksTime,BallPosX,BallPosY,BallSpeed,PosE,PosPC,ScoreE,ScorePC
259619,1139,301,5,50,186,1,16
259634,1144,296,5,50,186,1,16
259647,1149,291,5,50,180,1,16
259661,1154,286,5,50,180,1,16
259676,1159,281,5,50,180,1,16
259691,1164,276,5,50,180,1,16
259704,1169,271,5,50,174,1,16
259718,1174,266,5,50,174,1,16
259732,1179,261,5,50,174,1,16
259745,1184,256,5,50,174,1,16
259759,1189,251,5,50,174,1,16
259773,1194,246,5,50,174,1,16
259788,1199,241,5,50,174,1,16
259802,1204,236,5,50,168,1,16
259815,1209,231,5,50,168,1,16
259829,1214,226,5,50,168,1,16
259843,1219,221,5,50,168,1,16
259857,1224,216,5,50,162,1,16
259872,1229,211,5,50,162,1,16
259886,1234,206,5,50,162,1,16
259901,1239,201,5,50,162,1,16
259915,1244,196,5,50,156,1,16
259928,1249,191,5,50,156,1,16
259941,1254,186,5,50,156,1,16
259955,1259,181,5,50,150,1,16
259969,1264,176,5,50,150,1,16
259983,1269,171,5,50,150,1,16
259995,1274,166,5,50,150,1,16
260009,1279,161,5,50,144,1,16
260022,1284,156,5,50,144,1,16
260037,1289,151,5,50,144,1,16
260051,1294,146,5,50,144,1,16
260063,1289,141,5,50,144,1,16
260076,1284,136,5,50,144,1,16
260089,1279,131,5,50,144,1,16
260103,1274,126,5,50,144,1,16
260117,1269,121,5,50,144,1,16
260130,1264,116,5,50,144,1,16
260143,1259,111,5,50,144,1,16
260156,1254,106,5,50,144,1,16
260170,1249,101,5,50,144,1,16
260184,1244,96,5,50,144,1,16
260198,1239,91,5,50,144,1,16
260211,1234,86,5,50,144,1,16
260223,1229,81,5,50,144,1,16
260237,1224,76,5,50,144,1,16
260251,1219,71,5,50,144,1,16
260263,1214,66,5,50,144,1,16
260276,1209,61,5,50,144,1,16
260289,1204,56,5,50,144,1,16
260304,1199,51,5,50,144,1,16
260318,1194,46,5,50,144,1,16
260331,1189,41,5,50,144,1,16
260344,1184,36,5,50,144,1,16
260357,1179,31,5,50,144,1,16
260371,1174,26,5,50,144,1,16
260385,1169,21,5,50,144,1,16
260398,1164,16,5,50,144,1,16
260412,1159,11,5,50,144,1,16
260426,1154,6,5,50,144,1,16
260444,1149,11,5,50,144,1,16
260457,1144,16,5,50,144,1,16
260472,1139,21,5,50,144,1,16
260488,1134,26,5,50,144,1,16
260502,1129,31,5,50,144,1,16
260515,1124,36,5,50,144,1,16
260529,1119,41,5,50,144,1,16
260544,1114,46,5,50,144,1,16
260557,1109,51,5,50,144,1,16
260571,1104,56,5,50,144,1,16
260587,1099,61,5,50,144,1,16
260601,1094,66,5,50,144,1,16
260614,1089,71,5,50,144,1,16
260628,1084,76,5,50,144,1,16
260641,1079,81,5,50,144,1,16
260656,1074,86,5,50,144,1,16
260670,1069,91,5,50,144,1,16
260684,1064,96,5,50,144,1,16
260697,1059,101,5,50,144,1,16
260711,1054,106,5,50,144,1,16
260725,1049,111,5,50,144,1,16
260738,1044,116,5,50,144,1,16
260753,1039,121,5,50,144,1,16
260768,1034,126,5,50,144,1,16
260781,1029,131,5,50,144,1,16
260793,1024,136,5,50,144,1,16
260806,1019,141,5,50,144,1,16
260820,1014,146,5,50,144,1,16
260833,1009,151,5,50,144,1,16
260846,1004,156,5,50,144,1,16
260859,999,161,5,50,144,1,16
260873,994,166,5,50,144,1,16
260888,989,171,5,50,144,1,16
260903,984,176,5,50,144,1,16
260917,979,181,5,50,144,1,16
260930,974,186,5,50,144,1,16
260942,969,191,5,50,144,1,16
260956,964,196,5,50,144,1,16
260970,959,201,5,50,144,1,16
260984,954,206,5,50,144,1,16
260997,949,211,5,50,144,1,16
261010,944,216,5,50,144,1,16
261025,939,221,5,50,144,1,16
261039,934,226,5,50,144,1,16
261053,929,231,5,50,144,1,16
261068,924,236,5,50,144,1,16
261080,919,241,5,57,144,1,16
261094,914,246,5,64,144,1,16
261107,909,251,5,71,144,1,16
261122,904,256,5,78,144,1,16
261136,899,261,5,85,144,1,16
261151,894,266,5,92,144,1,16
261163,889,271,5,99,144,1,16
261177,884,276,5,106,144,1,16
261190,879,281,5,106,144,1,16
261205,874,286,5,106,144,1,16
261220,869,291,5,106,144,1,16
261233,864,296,5,106,144,1,16
261246,859,301,5,106,144,1,16
261258,854,306,5,106,144,1,16
261272,849,311,5,106,144,1,16
261286,844,316,5,106,144,1,16
261299,839,321,5,106,144,1,16
261312,834,326,5,106,144,1,16
261327,829,331,5,106,144,1,16
261340,824,336,5,106,144,1,16
261355,819,341,5,106,144,1,16
261370,814,346,5,106,144,1,16
261384,809,351,5,113,144,1,16
261397,804,356,5,120,144,1,16
261412,799,361,5,127,144,1,16
261424,794,366,5,134,144,1,16
261443,789,371,5,141,144,1,16
261457,784,376,5,148,144,1,16
261472,779,381,5,155,144,1,16
261487,774,386,5,162,144,1,16
261501,769,391,5,169,144,1,16
261514,764,396,5,176,144,1,16
261528,759,401,5,183,144,1,16
261540,754,406,5,190,144,1,16
261554,749,411,5,197,144,1,16
261569,744,416,5,204,144,1,16
261582,739,421,5,211,144,1,16
261596,734,426,5,218,144,1,16
261608,729,431,5,225,144,1,16
261623,724,436,5,232,144,1,16
261638,719,441,5,239,144,1,16
261653,714,446,5,246,144,1,16
261666,709,451,5,253,144,1,16
261679,704,456,5,260,144,1,16
261694,699,461,5,267,144,1,16
261708,694,466,5,267,144,1,16
261723,689,471,5,267,144,1,16
261737,684,476,5,267,144,1,16
261752,679,481,5,267,144,1,16
261765,674,486,5,267,144,1,16
261780,669,491,5,267,144,1,16
261795,664,496,5,267,144,1,16
261809,659,501,5,267,144,1,16
261824,654,506,5,267,144,1,16
261838,649,511,5,267,144,1,16
261852,644,516,5,267,144,1,16
261866,639,521,5,267,144,1,16
261880,634,526,5,274,144,1,16
261893,629,531,5,281,144,1,16
261907,624,536,5,288,144,1,16
261921,619,541,5,295,144,1,16
261935,614,546,5,302,144,1,16
261948,609,551,5,309,144,1,16
261962,604,556,5,316,144,1,16
261976,599,561,5,323,144,1,16
261990,594,566,5,330,144,1,16
262004,589,571,5,337,144,1,16
262017,584,576,5,344,144,1,16
262030,579,581,5,351,144,1,16
262045,574,586,5,358,144,1,16
262058,569,591,5,365,144,1,16
262072,564,596,5,372,144,1,16
262086,559,601,5,379,144,1,16
262099,554,606,5,386,144,1,16
262113,549,611,5,393,144,1,16
262127,544,616,5,400,144,1,16
262140,539,621,5,407,144,1,16
262155,534,626,5,414,144,1,16
262171,529,631,5,421,144,1,16
262185,524,636,5,428,144,1,16
262199,519,641,5,435,144,1,16
262213,514,646,5,442,144,1,16
262227,509,651,5,449,144,1,16
262241,504,656,5,456,144,1,16
262256,499,661,5,463,144,1,16
262271,494,666,5,470,144,1,16
262286,489,671,5,477,144,1,16
262298,484,676,5,484,144,1,16
262311,479,681,5,491,144,1,16
262324,474,686,5,498,144,1,16
262339,469,691,5,505,144,1,16
262354,464,696,5,512,144,1,16
262367,459,701,5,519,144,1,16
262380,454,706,5,526,144,1,16
262394,449,711,5,533,144,1,16
262407,444,716,5,540,144,1,16
262422,439,721,5,547,144,1,16
262438,434,726,5,554,144,1,16
262454,429,731,5,561,144,1,16
262467,424,736,5,561,144,1,16
262481,419,741,5,561,144,1,16
262495,414,746,5,561,144,1,16
262508,409,751,5,561,144,1,16
262523,404,756,5,561,144,1,16
262538,399,761,5,561,144,1,16
262551,394,756,5,561,144,1,16
262563,389,751,5,561,144,1,16
262576,384,746,5,561,144,1,16
262595,379,741,5,561,144,1,16
262608,374,736,5,561,144,1,16
262623,369,731,5,561,144,1,16
262639,364,726,5,561,144,1,16
262654,359,721,5,561,144,1,16
262667,354,716,5,561,144,1,16
262681,349,711,5,561,144,1,16
262696,344,706,5,561,144,1,16
262712,339,701,5,561,144,1,16
262725,334,696,5,561,144,1,16
262740,329,691,5,561,144,1,16
262755,324,686,5,561,144,1,16
262769,319,681,5,561,144,1,16
262782,314,676,5,561,144,1,16
262795,309,671,5,561,144,1,16
262808,304,666,5,561,144,1,16
262821,299,661,5,561,144,1,16
262834,294,656,5,561,144,1,16
262848,289,651,5,561,144,1,16
262862,284,646,5,561,144,1,16
262875,279,641,5,561,144,1,16
262890,274,636,5,561,144,1,16
262906,269,631,5,561,144,1,16
262920,264,626,5,561,144,1,16
262934,259,621,5,561,144,1,16
262948,254,616,5,561,144,1,16
262962,249,611,5,554,144,1,16
262975,244,606,5,547,144,1,16
262989,239,601,5,540,144,1,16
263001,234,596,5,533,144,1,16
263014,229,591,5,526,144,1,16
263028,224,586,5,519,144,1,16
263041,219,581,5,512,144,1,16
263055,214,576,5,505,144,1,16
263067,209,571,5,498,144,1,16
263081,204,566,5,491,144,1,16
263095,199,561,5,484,144,1,16
263108,194,556,5,477,144,1,16
263122,189,551,5,470,144,1,16
263137,184,546,5,463,144,1,16
263149,179,541,5,456,144,1,16
263163,174,536,5,449,144,1,16
263175,169,531,5,442,144,1,16
263189,164,526,5,435,144,1,16
263203,159,521,5,428,144,1,16
263216,154,516,5,421,144,1,16
263230,149,511,5,414,144,1,16
263243,144,506,5,407,144,1,16
263258,139,501,5,400,144,1,16
263273,134,496,5,393,144,1,16
263287,129,491,5,386,144,1,16
263299,124,486,5,379,144,1,16
263312,119,481,5,372,144,1,16
263326,114,476,5,365,144,1,16
263342,109,471,5,358,144,1,16
263356,104,466,5,351,144,1,16
263370,99,461,5,344,144,1,16
263383,94,456,5,344,144,1,16
263397,89,451,5,344,144,1,16
263410,84,446,5,344,144,1,16
263424,79,441,5,344,144,1,16
263438,74,436,5,344,144,1,16
263451,69,431,5,344,144,1,16
263465,74,426,5,344,144,1,16
263479,79,421,5,344,144,1,16
263492,84,416,5,344,144,1,16
263507,89,411,5,344,144,1,16
263522,94,406,5,344,144,1,16
263535,99,401,5,344,144,1,16
263548,104,396,5,344,144,1,16
263562,109,391,5,344,144,1,16
263575,114,386,5,344,144,1,16
263592,119,381,5,344,144,1,16
263607,124,376,5,344,144,1,16
263622,129,371,5,344,144,1,16
263635,134,366,5,344,144,1,16
263649,139,361,5,344,144,1,16
263663,144,356,5,344,144,1,16
263676,149,351,5,344,144,1,16
263691,154,346,5,344,144,1,16
263705,159,341,5,344,144,1,16
263718,164,336,5,344,144,1,16
263731,169,331,5,344,144,1,16
263743,174,326,5,344,144,1,16
263757,179,321,5,344,144,1,16
263772,184,316,5,344,144,1,16
263785,189,311,5,344,144,1,16
263800,194,306,5,344,144,1,16
263814,199,301,5,344,144,1,16
263829,204,296,5,344,144,1,16
263843,209,291,5,344,144,1,16
263858,214,286,5,344,144,1,16
263872,219,281,5,344,144,1,16
263884,224,276,5,344,144,1,16
263899,229,271,5,344,144,1,16
263913,234,266,5,344,144,1,16
263926,239,261,5,344,144,1,16
263941,244,256,5,344,144,1,16
263956,249,251,5,344,144,1,16
263969,254,246,5,344,144,1,16
263983,259,241,5,344,144,1,16
263995,264,236,5,344,144,1,16
264008,269,231,5,344,144,1,16
264022,274,226,5,344,144,1,16
264035,279,221,5,344,144,1,16
264048,284,216,5,344,144,1,16
264061,289,211,5,344,144,1,16
264076,294,206,5,344,144,1,16
264091,299,201,5,344,144,1,16
264105,304,196,5,344,144,1,16
264119,309,191,5,344,144,1,16
264132,314,186,5,344,144,1,16
264147,319,181,5,344,144,1,16
264160,324,176,5,344,144,1,16
264174,329,171,5,344,144,1,16
264188,334,166,5,344,144,1,16
264201,339,161,5,344,144,1,16
264216,344,156,5,344,144,1,16
264231,349,151,5,344,144,1,16
264244,354,146,5,344,144,1,16
264258,359,141,5,344,144,1,16
264272,364,136,5,344,144,1,16
264284,369,131,5,344,144,1,16
264299,374,126,5,344,144,1,16
264314,379,121,5,344,144,1,16
264327,384,116,5,344,144,1,16
264343,389,111,5,344,144,1,16
264357,394,106,5,344,144,1,16
264371,399,101,5,344,144,1,16
264384,404,96,5,344,144,1,16
264398,409,91,5,344,144,1,16
264411,414,86,5,344,144,1,16
264426,419,81,5,344,144,1,16
264443,424,76,5,344,144,1,16
264459,429,71,5,344,144,1,16
264474,434,66,5,344,144,1,16
264490,439,61,5,344,144,1,16
264504,444,56,5,344,144,1,16
264516,449,51,5,344,144,1,16
264531,454,46,5,344,144,1,16
264546,459,41,5,344,144,1,16
264559,464,36,5,344,144,1,16
264574,469,31,5,344,144,1,16
264593,474,26,5,344,144,1,16
264607,479,21,5,344,144,1,16
264621,484,16,5,344,144,1,16
264633,489,11,5,344,144,1,16
264647,494,6,5,344,144,1,16
264661,499,11,5,344,144,1,16
264675,504,16,5,344,144,1,16
264689,509,21,5,344,144,1,16
264702,514,26,5,344,144,1,16
264715,519,31,5,344,144,1,16
264728,524,36,5,344,144,1,16
264743,529,41,5,344,144,1,16
264758,534,46,5,344,144,1,16
264774,539,51,5,344,144,1,16
264786,544,56,5,344,144,1,16
264799,549,61,5,344,144,1,16
264812,554,66,5,344,144,1,16
264827,559,71,5,344,144,1,16
264841,564,76,5,344,144,1,16
264853,569,81,5,344,144,1,16
264870,574,86,5,344,144,1,16
264883,579,91,5,344,144,1,16
264896,584,96,5,344,144,1,16
264910,589,101,5,344,144,1,16
264924,594,106,5,344,144,1,16
264937,599,111,5,344,144,1,16
264950,604,116,5,344,144,1,16
264965,609,121,5,344,144,1,16
264982,614,126,5,344,144,1,16
264996,619,131,5,344,144,1,16
265010,624,136,5,344,144,1,16
265024,629,141,5,344,144,1,16
265039,634,146,5,344,144,1,16
265052,639,151,5,344,144,1,16
265066,644,156,5,344,144,1,16
265080,649,161,5,344,144,1,16
265093,654,166,5,344,144,1,16
265107,659,171,5,344,144,1,16
265121,664,176,5,344,144,1,16
265134,669,181,5,344,144,1,16
265147,674,186,5,344,144,1,16
265160,679,191,5,344,144,1,16
265174,684,196,5,344,150,1,16
265189,689,201,5,344,156,1,16
265202,694,206,5,344,162,1,16
265217,699,211,5,344,168,1,16
265232,704,216,5,344,174,1,16
265247,709,221,5,344,180,1,16
265262,714,226,5,344,186,1,16
265276,719,231,5,344,192,1,16
265292,724,236,5,344,198,1,16
265308,729,241,5,344,204,1,16
265324,734,246,5,344,210,1,16
265338,739,251,5,344,216,1,16
265352,744,256,5,344,222,1,16
265367,749,261,5,344,228,1,16
265381,754,266,5,344,234,1,16
265393,759,271,5,344,240,1,16
265408,764,276,5,344,246,1,16
265424,769,281,5,344,252,1,16
265442,774,286,5,344,258,1,16
265458,779,291,5,344,264,1,16
265473,784,296,5,344,270,1,16
265486,789,301,5,344,276,1,16
265500,794,306,5,344,282,1,16
265514,799,311,5,344,288,1,16
265529,804,316,5,344,294,1,16
265543,809,321,5,344,300,1,16
265558,814,326,5,344,306,1,16
265573,819,331,5,344,312,1,16
265588,824,336,5,344,318,1,16
265601,829,341,5,344,324,1,16
265615,834,346,5,344,330,1,16
265631,839,351,5,344,336,1,16
265646,844,356,5,344,342,1,16
265660,849,361,5,344,348,1,16
265676,854,366,5,344,354,1,16
265692,859,371,5,344,360,1,16
265706,864,376,5,344,366,1,16
265719,869,381,5,344,372,1,16
265733,874,386,5,344,378,1,16
265747,879,391,5,344,384,1,16
265761,884,396,5,344,390,1,16
265775,889,401,5,344,396,1,16
265791,894,406,5,344,402,1,16
265805,899,411,5,344,408,1,16
265819,904,416,5,344,414,1,16
265834,909,421,5,344,420,1,16
265850,914,426,5,344,426,1,16
265863,919,431,5,344,432,1,16
265877,924,436,5,344,438,1,16
265892,929,441,5,344,444,1,16
265907,934,446,5,344,450,1,16
265920,939,451,5,344,456,1,16
265934,944,456,5,344,462,1,16
265948,949,461,5,344,468,1,16
265961,954,466,5,344,474,1,16
265977,959,471,5,344,480,1,16
265991,964,476,5,344,486,1,16
266004,969,481,5,344,492,1,16
266018,974,486,5,344,498,1,16
266033,979,491,5,344,504,1,16
266046,984,496,5,344,510,1,16
266060,989,501,5,344,516,1,16
266074,994,506,5,344,522,1,16
266088,999,511,5,344,528,1,16
266102,1004,516,5,344,534,1,16
266116,1009,521,5,344,540,1,16
266128,1014,526,5,344,546,1,16
266144,1019,531,5,344,552,1,16
266158,1024,536,5,344,558,1,16
266172,1029,541,5,344,564,1,16
266186,1034,546,5,344,570,1,16
266200,1039,551,5,344,576,1,16
266215,1044,556,5,344,582,1,16
266229,1049,561,5,344,588,1,16
266245,1054,566,5,344,594,1,16
266261,1059,571,5,344,600,1,16
266275,1064,576,5,344,606,1,16
266289,1069,581,5,344,612,1,16
266302,1074,586,5,344,612,1,16
266316,1079,591,5,344,612,1,16
266329,1084,596,5,344,618,1,16
266344,1089,601,5,344,618,1,16
266358,1094,606,5,344,618,1,16
266371,1099,611,5,344,618,1,16
266385,1104,616,5,344,618,1,16
266400,1109,621,5,344,624,1,16
266412,1114,626,5,344,624,1,16
266427,1119,631,5,344,630,1,16
266443,1124,636,5,344,630,1,16
266458,1129,641,5,344,630,1,16
266473,1134,646,5,344,630,1,16
266487,1139,651,5,344,630,1,16
266501,1144,656,5,344,630,1,16
266515,1149,661,5,344,630,1,16
266529,1154,666,5,344,630,1,16
266544,1159,671,5,344,630,1,16
266558,1164,676,5,344,630,1,16
266572,1169,681,5,344,636,1,16
266586,1174,686,5,344,636,1,16
266601,1179,691,5,344,636,1,16
266616,1184,696,5,344,636,1,16
266631,1189,701,5,344,636,1,16
266644,1194,706,5,344,636,1,16
266658,1199,711,5,344,636,1,16
266671,1204,716,5,344,636,1,16
266685,1209,721,5,344,636,1,16
266700,1214,726,5,344,636,1,16
266712,1219,731,5,344,636,1,16
266726,1224,736,5,344,636,1,16
266741,1229,741,5,344,636,1,16
266754,1234,746,5,344,636,1,16
266769,1239,751,5,344,636,1,16
266784,1244,756,5,344,636,1,16
266798,1249,761,5,344,636,1,16
266812,1254,756,5,344,636,1,16
266826,1259,751,5,344,636,1,16
266840,1264,746,5,344,636,1,16
266853,1269,741,5,344,636,1,16
266867,1274,736,5,344,636,1,16
266881,1279,731,5,344,636,1,16
266896,1284,726,5,344,636,1,16
266911,1289,721,5,344,636,1,16
266925,1294,716,5,344,636,1,16
266937,1289,711,5,344,636,1,16
266950,1284,706,5,344,636,1,16
266963,1279,701,5,344,636,1,16
266977,1274,696,5,344,636,1,16
266992,1269,691,5,344,636,1,16
267004,1264,686,5,344,636,1,16
267018,1259,681,5,344,636,1,16
267033,1254,676,5,344,636,1,16
267046,1249,671,5,344,636,1,16
267060,1244,666,5,344,636,1,16
267075,1239,661,5,344,636,1,16
267088,1234,656,5,344,636,1,16
267101,1229,651,5,344,636,1,16
267114,1224,646,5,344,636,1,16
267128,1219,641,5,344,636,1,16
267142,1214,636,5,344,636,1,16
267155,1209,631,5,344,636,1,16
267168,1204,626,5,344,636,1,16
267183,1199,621,5,344,636,1,16
267196,1194,616,5,344,636,1,16
267210,1189,611,5,344,636,1,16
267226,1184,606,5,344,636,1,16
267241,1179,601,5,344,636,1,16
267254,1174,596,5,344,636,1,16
267268,1169,591,5,344,636,1,16
267283,1164,586,5,344,636,1,16
267298,1159,581,5,344,636,1,16
267312,1154,576,5,344,636,1,16
267327,1149,571,5,344,636,1,16
267342,1144,566,5,344,636,1,16
267356,1139,561,5,344,636,1,16
267370,1134,556,5,344,636,1,16
267384,1129,551,5,344,636,1,16
267397,1124,546,5,344,636,1,16
267410,1119,541,5,344,636,1,16
267424,1114,536,5,344,636,1,16
267436,1109,531,5,344,636,1,16
267453,1104,526,5,344,636,1,16
267467,1099,521,5,344,636,1,16
267481,1094,516,5,344,636,1,16
267494,1089,511,5,344,636,1,16
267508,1084,506,5,344,636,1,16
267521,1079,501,5,344,636,1,16
267535,1074,496,5,344,636,1,16
267547,1069,491,5,344,636,1,16
267561,1064,486,5,344,636,1,16
267575,1059,481,5,344,636,1,16
267592,1054,476,5,344,636,1,16
267608,1049,471,5,344,636,1,16
267623,1044,466,5,344,636,1,16
267643,1039,461,5,344,636,1,16
267657,1034,456,5,344,636,1,16
267670,1029,451,5,344,636,1,16
267688,1024,446,5,344,636,1,16
267702,1019,441,5,344,636,1,16
267717,1014,436,5,344,636,1,16
267733,1009,431,5,344,636,1,16
267747,1004,426,5,344,636,1,16
267764,999,421,5,344,636,1,16
267779,994,416,5,344,636,1,16
267794,989,411,5,344,636,1,16
267807,984,406,5,344,636,1,16
267820,979,401,5,344,636,1,16
267834,974,396,5,344,636,1,16
267847,969,391,5,344,636,1,16
267861,964,386,5,344,636,1,16
267875,959,381,5,344,636,1,16
267889,954,376,5,344,636,1,16
267902,949,371,5,344,636,1,16
267915,944,366,5,344,636,1,16
267929,939,361,5,344,636,1,16
267943,934,356,5,344,636,1,16
267955,929,351,5,344,636,1,16
267970,924,346,5,344,636,1,16
267985,919,341,5,344,636,1,16
267998,914,336,5,344,636,1,16
268011,909,331,5,344,636,1,16
268026,904,326,5,344,636,1,16
268038,899,321,5,344,636,1,16
268052,894,316,5,344,636,1,16
268064,889,311,5,344,636,1,16
268078,884,306,5,344,636,1,16
268093,879,301,5,344,636,1,16
268108,874,296,5,344,636,1,16
268122,869,291,5,344,636,1,16
268136,864,286,5,344,636,1,16
268151,859,281,5,344,636,1,16
268164,854,276,5,344,636,1,16
268179,849,271,5,344,636,1,16
268194,844,266,5,344,636,1,16
268208,839,261,5,344,636,1,16
268222,834,256,5,344,636,1,16
268235,829,251,5,344,636,1,16
268247,824,246,5,344,636,1,16
268261,819,241,5,344,636,1,16
268275,814,236,5,344,636,1,16
268287,809,231,5,344,636,1,16
268300,804,226,5,344,636,1,16
268313,799,221,5,344,636,1,16
268327,794,216,5,344,636,1,16
268342,789,211,5,344,636,1,16
268354,784,206,5,344,636,1,16
268368,779,201,5,344,636,1,16
268380,774,196,5,344,636,1,16
268395,769,191,5,344,636,1,16
268410,764,186,5,344,636,1,16
268422,759,181,5,344,636,1,16
268436,754,176,5,344,636,1,16
268454,749,171,5,344,636,1,16
268468,744,166,5,344,636,1,16
268483,739,161,5,344,636,1,16
268497,734,156,5,344,636,1,16
268512,729,151,5,344,636,1,16
268528,724,146,5,344,636,1,16
268542,719,141,5,344,636,1,16
268554,714,136,5,344,636,1,16
268567,709,131,5,344,636,1,16
268581,704,126,5,344,636,1,16
268597,699,121,5,344,636,1,16
268612,694,116,5,344,636,1,16
268627,689,111,5,344,636,1,16
268641,684,106,5,344,636,1,16
268655,679,101,5,344,636,1,16
268669,674,96,5,344,636,1,16
268685,669,91,5,344,636,1,16
268697,664,86,5,344,636,1,16
268712,659,81,5,344,636,1,16
268726,654,76,5,344,636,1,16
268739,649,71,5,344,636,1,16
268753,644,66,5,344,636,1,16
268769,639,61,5,344,636,1,16
268782,634,56,5,344,636,1,16
268796,629,51,5,344,636,1,16
268810,624,46,5,344,636,1,16
268823,619,41,5,344,636,1,16
268837,614,36,5,344,636,1,16
268851,609,31,5,344,636,1,16
268865,604,26,5,344,636,1,16
268880,599,21,5,344,636,1,16
268895,594,16,5,344,636,1,16
268908,589,11,5,344,636,1,16
268921,584,6,5,344,636,1,16
268935,579,11,5,344,636,1,16
268948,574,16,5,344,636,1,16
268963,569,21,5,344,636,1,16
268979,564,26,5,344,636,1,16
268994,559,31,5,344,636,1,16
269007,554,36,5,344,636,1,16
269028,549,41,5,344,636,1,16
269041,544,46,5,344,636,1,16
269054,539,51,5,344,636,1,16
269068,534,56,5,344,636,1,16
269081,529,61,5,344,636,1,16
269095,524,66,6,344,636,1,16
269110,518,72,6,344,636,1,16
269123,512,78,6,344,636,1,16
269137,506,84,6,344,636,1,16
269151,500,90,6,344,636,1,16
269164,494,96,6,344,636,1,16
269179,488,102,6,344,636,1,16
269193,482,108,6,344,636,1,16
269206,476,114,6,344,636,1,16
269220,470,120,6,344,636,1,16
269235,464,126,6,344,636,1,16
269248,458,132,6,344,636,1,16
269262,452,138,6,344,636,1,16
269276,446,144,6,344,636,1,16
269289,440,150,6,344,636,1,16
269303,434,156,6,344,636,1,16
269316,428,162,6,344,636,1,16
269330,422,168,6,344,636,1,16
269345,416,174,6,344,636,1,16
269359,410,180,6,344,636,1,16
269373,404,186,6,344,636,1,16
269387,398,192,6,344,636,1,16
269401,392,198,6,344,636,1,16
269414,386,204,6,344,636,1,16
269428,380,210,6,344,636,1,16
269442,374,216,6,344,636,1,16
269456,368,222,6,344,636,1,16
269470,362,228,6,344,636,1,16
269485,356,234,6,344,636,1,16
269498,350,240,6,344,636,1,16
269512,344,246,6,344,636,1,16
269526,338,252,6,344,636,1,16
269539,332,258,6,344,636,1,16
269554,326,264,6,344,636,1,16
269568,320,270,6,344,636,1,16
269583,314,276,6,351,636,1,16
269598,308,282,6,358,636,1,16
269612,302,288,6,365,636,1,16
269626,296,294,6,372,636,1,16
269640,290,300,6,379,636,1,16
269655,284,306,6,386,636,1,16
269669,278,312,6,393,636,1,16
269682,272,318,6,400,636,1,16
269697,266,324,6,407,636,1,16
269711,260,330,6,414,636,1,16
269726,254,336,6,421,636,1,16
269740,248,342,6,428,636,1,16
269753,242,348,6,435,636,1,16
269766,236,354,6,442,636,1,16
269780,230,360,6,449,636,1,16
269795,224,366,6,456,636,1,16
269808,218,372,6,463,636,1,16
269822,212,378,6,470,636,1,16
269837,206,384,6,477,636,1,16
269852,200,390,6,484,636,1,16
269866,194,396,6,491,636,1,16
269881,188,402,6,498,636,1,16
269896,182,408,6,498,636,1,16
269908,176,414,6,498,636,1,16
269922,170,420,6,498,636,1,16
269934,164,426,6,498,636,1,16
269949,158,432,6,498,636,1,16
269963,152,438,6,498,636,1,16
269977,146,444,6,498,636,1,16
269990,140,450,6,498,636,1,16
270005,134,456,6,498,636,1,16
270019,128,462,6,498,636,1,16
270032,122,468,6,498,636,1,16
270046,116,474,6,498,636,1,16
270060,110,480,6,498,636,1,16
270072,104,486,6,498,636,1,16
270085,98,492,6,498,636,1,16
270098,92,498,6,498,636,1,16
270112,86,504,6,498,636,1,16
270126,80,510,6,498,636,1,16
270140,74,516,6,498,636,1,16
270154,68,522,6,498,636,1,16
270166,74,528,6,498,636,1,16
270180,80,534,6,498,636,1,16
270194,86,540,6,498,636,1,16
270206,92,546,6,498,636,1,16
270221,98,552,6,498,636,1,16
270235,104,558,6,498,636,1,16
270249,110,564,6,498,636,1,16
270264,116,570,6,498,636,1,16
270279,122,576,6,498,636,1,16
270294,128,582,6,498,636,1,16
270308,134,588,6,498,636,1,16
270322,140,594,6,498,636,1,16
270336,146,600,6,498,636,1,16
270351,152,606,6,498,636,1,16
270364,158,612,6,498,636,1,16
270378,164,618,6,498,636,1,16
270390,170,624,6,498,636,1,16
270404,176,630,6,498,636,1,16
270417,182,636,6,498,636,1,16
270432,188,642,6,498,636,1,16
270447,194,648,6,498,636,1,16
270462,200,654,6,498,636,1,16
270474,206,660,6,498,636,1,16
270488,212,666,6,498,636,1,16
270503,218,672,6,498,636,1,16
270518,224,678,6,498,636,1,16
270531,230,684,6,498,636,1,16
270545,236,690,6,498,636,1,16
270557,242,696,6,498,636,1,16
270572,248,702,6,498,636,1,16
270587,254,708,6,498,636,1,16
270600,260,714,6,498,636,1,16
270615,266,720,6,498,636,1,16
270631,272,726,6,498,636,1,16
270646,278,732,6,498,636,1,16
270661,284,738,6,498,636,1,16
270673,290,744,6,498,636,1,16
270686,296,750,6,498,636,1,16
270699,302,756,6,498,636,1,16
270714,308,762,6,498,636,1,16
270728,314,756,6,498,636,1,16
270741,320,750,6,498,636,1,16
270755,326,744,6,498,636,1,16
270770,332,738,6,498,636,1,16
270787,338,732,6,498,636,1,16
270801,344,726,6,498,636,1,16
270816,350,720,6,498,636,1,16
270830,356,714,6,498,636,1,16
270844,362,708,6,498,636,1,16
270856,368,702,6,498,636,1,16
270870,374,696,6,498,636,1,16
270884,380,690,6,498,636,1,16
270899,386,684,6,498,636,1,16
270913,392,678,6,498,636,1,16
270925,398,672,6,498,636,1,16
270938,404,666,6,498,636,1,16
