Instante,RR_A,RR_B,Pos_A,Pos_B,Delta_PosA,Delta_PosB
384000.0,672.0,676.0,190.0,287.0,0.0,0.0
384800.0,686.0,679.0,190.0,287.0,0.0,0.0
385600.0,678.0,676.0,190.0,287.0,0.0,0.0
386400.0,676.0,677.0,190.0,38.0,0.0,249.0
387200.0,703.0,674.0,190.0,0.0,0.0,38.0
388000.0,709.0,679.0,190.0,0.0,38.0,0.0
388800.0,667.0,685.0,533.0,189.0,305.0,189.0
389600.0,666.0,688.0,533.0,283.0,0.0,94.0
390400.0,680.0,681.0,533.0,371.0,0.0,88.0
391200.0,689.0,689.0,295.0,371.0,219.0,0.0
392000.0,679.0,698.0,190.0,371.0,124.0,0.0
392800.0,690.0,690.0,190.0,371.0,0.0,0.0
393600.0,668.0,689.0,190.0,371.0,0.0,0.0
394400.0,659.0,678.0,190.0,371.0,0.0,0.0
395200.0,669.0,674.0,190.0,553.0,0.0,182.0
396000.0,683.0,675.0,190.0,553.0,0.0,0.0
396800.0,682.0,664.0,190.0,413.0,0.0,140.0
397600.0,691.0,662.0,190.0,336.0,91.0,77.0
398400.0,684.0,664.0,337.0,336.0,56.0,0.0
399200.0,665.0,663.0,337.0,336.0,0.0,0.0
400000.0,670.0,673.0,206.0,336.0,10.0,0.0
400800.0,676.0,679.0,134.0,336.0,193.0,0.0
401600.0,667.0,681.0,134.0,336.0,0.0,0.0
402400.0,643.0,686.0,134.0,336.0,0.0,0.0
403200.0,642.0,683.0,134.0,336.0,0.0,0.0
404000.0,652.0,678.0,134.0,240.0,0.0,96.0
404800.0,668.0,680.0,134.0,126.0,0.0,114.0
405600.0,690.0,666.0,134.0,0.0,0.0,126.0
406400.0,686.0,676.0,344.0,149.0,142.0,149.0
407200.0,647.0,676.0,603.0,273.0,327.0,124.0
408000.0,628.0,670.0,470.0,273.0,118.0,0.0
408800.0,603.0,662.0,288.0,273.0,172.0,0.0
409600.0,596.0,668.0,288.0,273.0,25.0,0.0
410400.0,599.0,681.0,288.0,273.0,0.0,0.0
411200.0,621.0,686.0,288.0,273.0,0.0,0.0
412000.0,638.0,686.0,288.0,273.0,0.0,0.0
412800.0,634.0,680.0,288.0,436.0,0.0,163.0
413600.0,640.0,656.0,288.0,441.0,0.0,5.0
414400.0,651.0,653.0,288.0,358.0,0.0,83.0
415200.0,639.0,660.0,288.0,112.0,0.0,246.0
416000.0,632.0,668.0,357.0,112.0,0.0,0.0
416800.0,641.0,676.0,505.0,224.0,217.0,112.0
417600.0,665.0,680.0,505.0,308.0,0.0,84.0
418400.0,645.0,679.0,505.0,308.0,0.0,0.0
419200.0,637.0,686.0,505.0,308.0,0.0,0.0
420000.0,648.0,696.0,505.0,308.0,0.0,0.0
420800.0,667.0,698.0,505.0,308.0,0.0,0.0
421600.0,660.0,698.0,505.0,308.0,0.0,0.0
422400.0,655.0,689.0,505.0,477.0,0.0,169.0
423200.0,669.0,681.0,505.0,630.0,0.0,153.0
424000.0,690.0,686.0,505.0,476.0,0.0,154.0
424800.0,671.0,688.0,505.0,392.0,0.0,84.0
425600.0,654.0,686.0,336.0,287.0,210.0,105.0
426400.0,665.0,675.0,392.0,287.0,0.0,0.0
427200.0,655.0,660.0,393.0,287.0,98.0,0.0
428000.0,651.0,664.0,393.0,287.0,0.0,0.0
428800.0,648.0,673.0,393.0,146.0,0.0,141.0
429600.0,678.0,680.0,393.0,42.0,0.0,104.0
430400.0,680.0,689.0,393.0,59.0,0.0,101.0
431200.0,673.0,677.0,393.0,175.0,0.0,116.0
432000.0,669.0,691.0,393.0,295.0,0.0,120.0
432800.0,674.0,692.0,303.0,322.0,259.0,27.0
433600.0,684.0,693.0,113.0,322.0,98.0,0.0
434400.0,679.0,679.0,29.0,322.0,7.0,0.0
435200.0,680.0,663.0,29.0,322.0,0.0,0.0
436000.0,658.0,668.0,29.0,322.0,0.0,0.0
436800.0,648.0,669.0,29.0,322.0,0.0,0.0
437600.0,621.0,671.0,70.0,245.0,0.0,77.0
438400.0,638.0,659.0,383.0,343.0,249.0,98.0
439200.0,672.0,660.0,638.0,343.0,328.0,0.0
440000.0,682.0,682.0,638.0,343.0,32.0,0.0
440800.0,674.0,683.0,638.0,483.0,0.0,140.0
441600.0,683.0,688.0,638.0,238.0,0.0,245.0
442400.0,697.0,687.0,638.0,420.0,0.0,182.0
443200.0,669.0,672.0,638.0,502.0,0.0,82.0
444000.0,666.0,668.0,638.0,504.0,0.0,2.0
444800.0,673.0,669.0,491.0,504.0,259.0,0.0
445600.0,668.0,671.0,379.0,504.0,0.0,0.0
446400.0,641.0,672.0,379.0,504.0,0.0,0.0
447200.0,645.0,658.0,379.0,504.0,0.0,0.0
448000.0,677.0,660.0,379.0,504.0,0.0,0.0
448800.0,705.0,664.0,379.0,546.0,0.0,42.0
449600.0,678.0,673.0,379.0,407.0,0.0,139.0
450400.0,679.0,681.0,379.0,238.0,0.0,169.0
451200.0,679.0,670.0,379.0,175.0,0.0,63.0
452000.0,663.0,674.0,379.0,273.0,0.0,98.0
452800.0,653.0,685.0,379.0,315.0,68.0,42.0
453600.0,663.0,692.0,200.0,315.0,311.0,0.0
454400.0,694.0,685.0,0.0,315.0,0.0,0.0
455200.0,708.0,667.0,0.0,315.0,0.0,0.0
456000.0,705.0,665.0,0.0,315.0,0.0,0.0
456800.0,710.0,671.0,0.0,443.0,0.0,128.0
457600.0,708.0,664.0,0.0,280.0,0.0,271.0
458400.0,680.0,653.0,10.0,357.0,126.0,77.0
459200.0,684.0,658.0,368.0,357.0,341.0,0.0
460000.0,701.0,656.0,588.0,357.0,121.0,0.0
460800.0,706.0,647.0,497.0,357.0,91.0,0.0
461600.0,713.0,646.0,497.0,290.0,0.0,67.0
462400.0,709.0,653.0,497.0,189.0,0.0,101.0
463200.0,687.0,670.0,497.0,269.0,0.0,80.0
464000.0,676.0,672.0,497.0,592.0,0.0,323.0
464800.0,680.0,660.0,497.0,595.0,27.0,3.0
465600.0,685.0,662.0,391.0,595.0,232.0,0.0
466400.0,762.0,666.0,238.0,595.0,0.0,0.0
467200.0,718.0,665.0,294.0,595.0,20.0,0.0
468000.0,713.0,666.0,294.0,595.0,36.0,0.0
468800.0,735.0,653.0,294.0,259.0,0.0,336.0
469600.0,722.0,661.0,294.0,98.0,0.0,161.0
470400.0,689.0,669.0,294.0,0.0,0.0,98.0
471200.0,686.0,677.0,399.0,0.0,105.0,0.0
472000.0,698.0,680.0,399.0,234.0,0.0,234.0
472800.0,675.0,678.0,245.0,315.0,154.0,81.0
473600.0,683.0,682.0,245.0,315.0,0.0,0.0
474400.0,696.0,692.0,245.0,372.0,0.0,57.0
475200.0,732.0,693.0,245.0,523.0,0.0,151.0
476000.0,723.0,693.0,245.0,608.0,0.0,145.0
476800.0,704.0,674.0,245.0,533.0,0.0,75.0
477600.0,702.0,669.0,245.0,309.0,251.0,224.0
478400.0,675.0,671.0,504.0,309.0,8.0,0.0
479200.0,653.0,667.0,504.0,309.0,0.0,0.0
480000.0,647.0,663.0,504.0,386.0,0.0,77.0
480800.0,643.0,654.0,504.0,146.0,0.0,240.0
481600.0,663.0,658.0,504.0,295.0,0.0,201.0
482400.0,737.0,662.0,85.0,365.0,293.0,70.0
483200.0,704.0,667.0,0.0,365.0,211.0,0.0
484000.0,662.0,669.0,0.0,365.0,0.0,0.0
484800.0,655.0,649.0,0.0,365.0,0.0,0.0
485600.0,658.0,653.0,0.0,252.0,0.0,113.0
486400.0,641.0,668.0,86.0,162.0,0.0,90.0
487200.0,651.0,674.0,406.0,162.0,284.0,0.0
488000.0,677.0,658.0,406.0,162.0,122.0,0.0
488800.0,708.0,658.0,406.0,162.0,0.0,0.0
489600.0,686.0,671.0,406.0,162.0,0.0,0.0
490400.0,662.0,665.0,406.0,439.0,0.0,277.0
491200.0,665.0,665.0,406.0,606.0,0.0,167.0
492000.0,677.0,654.0,406.0,631.0,0.0,25.0
492800.0,667.0,666.0,234.0,631.0,273.0,0.0
493600.0,672.0,660.0,133.0,631.0,0.0,0.0
494400.0,695.0,656.0,133.0,631.0,0.0,0.0
495200.0,680.0,650.0,133.0,631.0,0.0,0.0
496000.0,658.0,644.0,133.0,559.0,0.0,72.0
496800.0,659.0,649.0,133.0,237.0,0.0,322.0
497600.0,668.0,656.0,133.0,108.0,0.0,129.0
498400.0,687.0,663.0,133.0,106.0,0.0,2.0
499200.0,674.0,657.0,133.0,382.0,0.0,276.0
500000.0,687.0,638.0,133.0,428.0,0.0,410.0
500800.0,680.0,646.0,133.0,428.0,0.0,0.0
501600.0,663.0,653.0,133.0,428.0,0.0,0.0
502400.0,658.0,643.0,133.0,428.0,0.0,0.0
503200.0,667.0,659.0,432.0,421.0,448.0,161.0
504000.0,689.0,649.0,638.0,372.0,10.0,49.0
504800.0,681.0,642.0,638.0,372.0,47.0,0.0
505600.0,671.0,644.0,638.0,435.0,0.0,63.0
506400.0,671.0,674.0,638.0,57.0,0.0,378.0
507200.0,655.0,667.0,638.0,241.0,0.0,184.0
508000.0,620.0,654.0,638.0,322.0,0.0,81.0
508800.0,635.0,650.0,638.0,400.0,0.0,78.0
509600.0,669.0,668.0,638.0,400.0,0.0,0.0
510400.0,683.0,672.0,638.0,477.0,0.0,399.0
511200.0,671.0,665.0,638.0,407.0,0.0,70.0
512000.0,686.0,656.0,638.0,407.0,0.0,0.0
512800.0,671.0,657.0,638.0,407.0,0.0,0.0
513600.0,670.0,673.0,638.0,407.0,0.0,0.0
514400.0,678.0,667.0,638.0,407.0,0.0,0.0
515200.0,712.0,662.0,638.0,407.0,0.0,0.0
516000.0,764.0,656.0,638.0,389.0,0.0,18.0
516800.0,761.0,648.0,638.0,176.0,0.0,213.0
517600.0,718.0,628.0,638.0,176.0,0.0,0.0
518400.0,710.0,620.0,638.0,344.0,0.0,168.0
519200.0,669.0,605.0,638.0,456.0,0.0,112.0
520000.0,634.0,626.0,638.0,456.0,0.0,0.0
520800.0,624.0,654.0,489.0,344.0,417.0,112.0
521600.0,618.0,651.0,0.0,344.0,221.0,0.0
522400.0,616.0,644.0,0.0,344.0,0.0,0.0
523200.0,621.0,631.0,112.0,344.0,112.0,0.0
524000.0,644.0,647.0,112.0,344.0,0.0,0.0
524800.0,739.0,661.0,112.0,344.0,0.0,0.0
525600.0,702.0,674.0,112.0,215.0,0.0,129.0
526400.0,723.0,669.0,112.0,0.0,0.0,215.0
527200.0,741.0,674.0,112.0,98.0,0.0,98.0
528000.0,729.0,672.0,112.0,98.0,0.0,0.0
528800.0,700.0,675.0,112.0,205.0,0.0,107.0
529600.0,697.0,683.0,112.0,287.0,0.0,82.0
530400.0,698.0,689.0,112.0,287.0,0.0,0.0
531200.0,673.0,683.0,112.0,287.0,0.0,0.0
532000.0,672.0,656.0,112.0,287.0,0.0,0.0
532800.0,683.0,665.0,112.0,287.0,0.0,0.0
533600.0,704.0,683.0,112.0,378.0,0.0,91.0
534400.0,717.0,698.0,112.0,378.0,0.0,0.0
535200.0,682.0,691.0,271.0,378.0,238.0,0.0
536000.0,698.0,682.0,638.0,378.0,288.0,0.0
536800.0,741.0,687.0,638.0,378.0,0.0,0.0
537600.0,730.0,680.0,638.0,283.0,0.0,95.0
538400.0,703.0,679.0,638.0,182.0,0.0,101.0
539200.0,686.0,675.0,638.0,262.0,0.0,80.0
540000.0,685.0,668.0,638.0,464.0,0.0,202.0
540800.0,691.0,666.0,600.0,476.0,15.0,12.0
541600.0,658.0,659.0,99.0,336.0,524.0,140.0
542400.0,678.0,651.0,146.0,336.0,11.0,0.0
543200.0,689.0,641.0,162.0,336.0,52.0,0.0
544000.0,703.0,639.0,162.0,336.0,0.0,0.0
544800.0,692.0,640.0,162.0,63.0,0.0,273.0
545600.0,700.0,643.0,162.0,0.0,0.0,63.0
546400.0,688.0,636.0,494.0,0.0,138.0,0.0
547200.0,669.0,634.0,533.0,105.0,233.0,105.0
548000.0,664.0,641.0,323.0,154.0,210.0,49.0
548800.0,663.0,644.0,323.0,154.0,0.0,0.0
549600.0,655.0,656.0,323.0,224.0,0.0,70.0
550400.0,639.0,652.0,323.0,414.0,0.0,190.0
551200.0,625.0,685.0,323.0,638.0,0.0,224.0
552000.0,624.0,689.0,323.0,520.0,0.0,118.0
552800.0,645.0,690.0,323.0,177.0,0.0,343.0
553600.0,679.0,686.0,323.0,71.0,0.0,248.0
554400.0,663.0,672.0,323.0,224.0,0.0,153.0
555200.0,676.0,668.0,323.0,224.0,0.0,0.0
556000.0,705.0,661.0,323.0,224.0,0.0,0.0
556800.0,735.0,654.0,252.0,224.0,164.0,0.0
557600.0,727.0,644.0,0.0,224.0,159.0,0.0
558400.0,702.0,647.0,0.0,224.0,0.0,0.0
559200.0,680.0,664.0,0.0,224.0,0.0,0.0
560000.0,656.0,678.0,0.0,336.0,0.0,112.0
560800.0,645.0,679.0,0.0,336.0,0.0,0.0
561600.0,647.0,667.0,0.0,336.0,0.0,0.0
562400.0,649.0,673.0,0.0,259.0,0.0,77.0
563200.0,666.0,676.0,130.0,203.0,0.0,56.0
564000.0,679.0,667.0,486.0,280.0,553.0,77.0
564800.0,684.0,654.0,638.0,357.0,85.0,77.0
565600.0,677.0,654.0,533.0,357.0,105.0,0.0
566400.0,668.0,663.0,533.0,357.0,0.0,0.0
567200.0,685.0,672.0,533.0,357.0,0.0,0.0
568000.0,728.0,674.0,533.0,458.0,0.0,101.0
568800.0,725.0,666.0,533.0,539.0,0.0,81.0
569600.0,727.0,672.0,533.0,616.0,0.0,77.0
570400.0,729.0,668.0,522.0,616.0,0.0,0.0
571200.0,722.0,669.0,166.0,378.0,236.0,238.0
572000.0,710.0,686.0,134.0,338.0,175.0,40.0
572800.0,707.0,681.0,302.0,294.0,219.0,44.0
573600.0,698.0,679.0,365.0,294.0,0.0,0.0
574400.0,668.0,684.0,365.0,294.0,0.0,0.0
575200.0,679.0,685.0,365.0,105.0,0.0,189.0
576000.0,698.0,685.0,365.0,45.0,0.0,60.0
576800.0,713.0,692.0,365.0,217.0,0.0,234.0
577600.0,693.0,692.0,365.0,287.0,0.0,70.0
578400.0,684.0,689.0,365.0,287.0,0.0,0.0
579200.0,702.0,684.0,208.0,287.0,252.0,0.0
580000.0,732.0,674.0,113.0,287.0,0.0,0.0
580800.0,719.0,672.0,113.0,287.0,0.0,0.0
581600.0,706.0,678.0,113.0,441.0,0.0,154.0
582400.0,701.0,670.0,113.0,441.0,0.0,0.0
583200.0,672.0,679.0,138.0,441.0,84.0,0.0
584000.0,651.0,664.0,435.0,441.0,238.0,0.0
584800.0,650.0,654.0,638.0,441.0,203.0,0.0
585600.0,656.0,676.0,638.0,441.0,0.0,0.0
586400.0,646.0,686.0,638.0,441.0,0.0,0.0
587200.0,633.0,680.0,638.0,441.0,0.0,0.0
588000.0,651.0,674.0,638.0,441.0,0.0,0.0
588800.0,645.0,663.0,638.0,441.0,0.0,0.0
589600.0,646.0,663.0,365.0,364.0,438.0,77.0
590400.0,658.0,675.0,85.0,364.0,115.0,0.0
591200.0,653.0,687.0,85.0,364.0,0.0,0.0
592000.0,657.0,692.0,85.0,364.0,0.0,0.0
592800.0,663.0,693.0,85.0,306.0,0.0,58.0
593600.0,668.0,691.0,85.0,98.0,0.0,208.0
594400.0,661.0,692.0,162.0,224.0,357.0,126.0
595200.0,670.0,703.0,456.0,266.0,14.0,42.0
596000.0,675.0,702.0,309.0,266.0,147.0,0.0
596800.0,668.0,687.0,309.0,266.0,0.0,0.0
597600.0,676.0,680.0,309.0,279.0,0.0,13.0
598400.0,693.0,678.0,309.0,518.0,0.0,239.0
599200.0,728.0,689.0,309.0,518.0,0.0,0.0
600000.0,743.0,692.0,330.0,518.0,224.0,0.0
600800.0,723.0,685.0,414.0,518.0,119.0,0.0
601600.0,696.0,676.0,414.0,518.0,0.0,0.0
602400.0,733.0,672.0,414.0,310.0,0.0,208.0
603200.0,751.0,673.0,414.0,294.0,0.0,16.0
604000.0,745.0,666.0,414.0,560.0,0.0,266.0
604800.0,731.0,660.0,414.0,637.0,0.0,77.0
605600.0,707.0,647.0,414.0,637.0,0.0,0.0
606400.0,754.0,660.0,414.0,550.0,0.0,87.0
607200.0,766.0,674.0,414.0,357.0,0.0,193.0
608000.0,757.0,690.0,414.0,357.0,0.0,0.0
608800.0,718.0,698.0,414.0,357.0,0.0,0.0
609600.0,705.0,703.0,414.0,357.0,0.0,0.0
610400.0,676.0,698.0,414.0,357.0,0.0,0.0
611200.0,667.0,706.0,414.0,133.0,0.0,224.0
612000.0,691.0,708.0,414.0,28.0,0.0,105.0
612800.0,694.0,698.0,414.0,98.0,0.0,70.0
613600.0,703.0,671.0,414.0,203.0,0.0,105.0
614400.0,678.0,673.0,414.0,315.0,0.0,112.0
615200.0,691.0,674.0,135.0,371.0,190.0,56.0
616000.0,740.0,679.0,71.0,371.0,153.0,0.0
616800.0,783.0,679.0,71.0,371.0,0.0,0.0
617600.0,732.0,677.0,71.0,448.0,0.0,77.0
618400.0,717.0,684.0,71.0,448.0,0.0,0.0
619200.0,738.0,685.0,71.0,350.0,0.0,98.0
620000.0,747.0,689.0,71.0,287.0,0.0,63.0
620800.0,733.0,691.0,256.0,287.0,230.0,0.0
621600.0,710.0,686.0,600.0,350.0,334.0,63.0
622400.0,733.0,684.0,638.0,350.0,3.0,0.0
623200.0,751.0,680.0,638.0,350.0,0.0,0.0
624000.0,704.0,685.0,638.0,350.0,0.0,0.0
624800.0,696.0,682.0,638.0,427.0,0.0,77.0
625600.0,696.0,681.0,638.0,560.0,0.0,133.0
626400.0,682.0,670.0,539.0,560.0,20.0,0.0
627200.0,672.0,673.0,239.0,406.0,379.0,154.0
628000.0,665.0,672.0,239.0,322.0,0.0,84.0
628800.0,667.0,679.0,239.0,266.0,0.0,56.0
629600.0,645.0,673.0,239.0,357.0,0.0,91.0
630400.0,672.0,665.0,239.0,248.0,0.0,109.0
631200.0,704.0,651.0,239.0,0.0,0.0,248.0
632000.0,663.0,655.0,476.0,174.0,117.0,174.0
632800.0,675.0,655.0,498.0,371.0,142.0,197.0
633600.0,687.0,657.0,288.0,371.0,160.0,0.0
634400.0,672.0,635.0,288.0,308.0,50.0,63.0
635200.0,653.0,632.0,288.0,341.0,0.0,159.0
636000.0,664.0,639.0,288.0,546.0,0.0,205.0
636800.0,704.0,641.0,288.0,594.0,0.0,134.0
637600.0,701.0,627.0,288.0,574.0,0.0,20.0
638400.0,682.0,611.0,288.0,574.0,0.0,0.0
639200.0,675.0,619.0,155.0,574.0,133.0,0.0
640000.0,684.0,638.0,155.0,574.0,0.0,0.0
640800.0,654.0,693.0,155.0,357.0,0.0,217.0
641600.0,650.0,694.0,155.0,294.0,0.0,63.0
642400.0,663.0,685.0,155.0,171.0,0.0,123.0
643200.0,701.0,669.0,155.0,42.0,0.0,129.0
644000.0,715.0,663.0,155.0,0.0,0.0,42.0
644800.0,691.0,670.0,155.0,273.0,0.0,273.0
645600.0,705.0,671.0,155.0,273.0,0.0,0.0
646400.0,704.0,659.0,169.0,273.0,0.0,0.0
647200.0,675.0,644.0,253.0,273.0,98.0,0.0
648000.0,680.0,634.0,253.0,273.0,0.0,0.0
648800.0,699.0,649.0,253.0,273.0,0.0,0.0
649600.0,710.0,654.0,253.0,273.0,0.0,0.0
650400.0,673.0,645.0,253.0,343.0,0.0,70.0
651200.0,681.0,644.0,253.0,455.0,0.0,112.0
652000.0,693.0,662.0,253.0,525.0,0.0,70.0
652800.0,666.0,663.0,253.0,392.0,32.0,133.0
653600.0,666.0,657.0,449.0,308.0,164.0,84.0
654400.0,689.0,659.0,449.0,308.0,39.0,0.0
655200.0,689.0,671.0,638.0,308.0,150.0,0.0
656000.0,682.0,672.0,638.0,308.0,0.0,0.0
656800.0,681.0,674.0,638.0,308.0,0.0,0.0
657600.0,674.0,681.0,638.0,308.0,0.0,0.0
658400.0,645.0,686.0,638.0,399.0,0.0,91.0
659200.0,626.0,704.0,638.0,399.0,0.0,0.0
660000.0,617.0,718.0,344.0,329.0,100.0,70.0
660800.0,645.0,697.0,148.0,252.0,390.0,77.0
661600.0,713.0,702.0,148.0,252.0,0.0,0.0
662400.0,734.0,681.0,148.0,252.0,0.0,0.0
663200.0,709.0,669.0,148.0,252.0,0.0,0.0
664000.0,721.0,663.0,148.0,322.0,0.0,70.0
664800.0,749.0,659.0,148.0,236.0,0.0,86.0
665600.0,712.0,677.0,148.0,7.0,0.0,229.0
666400.0,672.0,670.0,148.0,7.0,0.0,0.0
667200.0,655.0,665.0,148.0,236.0,0.0,229.0
668000.0,635.0,681.0,148.0,441.0,0.0,205.0
668800.0,659.0,701.0,323.0,441.0,0.0,0.0
669600.0,680.0,703.0,323.0,315.0,175.0,126.0
670400.0,680.0,686.0,448.0,273.0,210.0,42.0
671200.0,662.0,667.0,533.0,273.0,54.0,0.0
672000.0,636.0,635.0,638.0,273.0,51.0,0.0
672800.0,604.0,633.0,638.0,273.0,0.0,0.0
673600.0,601.0,650.0,638.0,273.0,0.0,0.0
674400.0,596.0,676.0,638.0,273.0,0.0,0.0
675200.0,607.0,690.0,638.0,273.0,0.0,0.0
676000.0,647.0,695.0,638.0,343.0,0.0,70.0
676800.0,731.0,705.0,638.0,392.0,0.0,49.0
677600.0,730.0,696.0,638.0,392.0,0.0,0.0
678400.0,703.0,685.0,435.0,315.0,392.0,77.0
679200.0,709.0,677.0,246.0,315.0,0.0,0.0
680000.0,737.0,690.0,133.0,315.0,154.0,0.0
680800.0,701.0,695.0,92.0,315.0,0.0,0.0
681600.0,697.0,706.0,316.0,315.0,132.0,0.0
682400.0,743.0,689.0,316.0,315.0,92.0,0.0
683200.0,781.0,692.0,316.0,252.0,0.0,63.0
684000.0,735.0,710.0,316.0,63.0,0.0,189.0
684800.0,722.0,744.0,491.0,105.0,224.0,42.0
685600.0,746.0,758.0,540.0,217.0,20.0,112.0
686400.0,807.0,742.0,400.0,252.0,120.0,35.0
687200.0,733.0,728.0,323.0,252.0,77.0,0.0
688000.0,712.0,718.0,323.0,252.0,0.0,0.0
688800.0,725.0,703.0,323.0,252.0,0.0,0.0
689600.0,703.0,704.0,323.0,252.0,0.0,0.0
690400.0,708.0,681.0,323.0,623.0,0.0,371.0
691200.0,717.0,671.0,323.0,573.0,0.0,50.0
692000.0,742.0,657.0,323.0,322.0,0.0,251.0
692800.0,743.0,653.0,440.0,322.0,67.0,0.0
693600.0,713.0,640.0,498.0,322.0,108.0,0.0
694400.0,723.0,631.0,498.0,322.0,0.0,0.0
695200.0,756.0,622.0,498.0,413.0,0.0,91.0
696000.0,753.0,626.0,498.0,181.0,0.0,232.0
696800.0,713.0,640.0,498.0,188.0,0.0,215.0
697600.0,709.0,687.0,293.0,266.0,198.0,78.0
698400.0,726.0,683.0,260.0,266.0,40.0,0.0
699200.0,727.0,691.0,0.0,266.0,226.0,0.0
700000.0,697.0,691.0,82.0,266.0,64.0,0.0
700800.0,709.0,681.0,175.0,266.0,145.0,0.0
701600.0,726.0,667.0,175.0,189.0,0.0,77.0
702400.0,740.0,663.0,175.0,112.0,0.0,77.0
703200.0,712.0,658.0,203.0,197.0,197.0,85.0
704000.0,702.0,646.0,469.0,301.0,97.0,104.0
704800.0,708.0,637.0,539.0,301.0,0.0,0.0
705600.0,674.0,640.0,539.0,301.0,70.0,0.0
706400.0,658.0,643.0,539.0,301.0,0.0,0.0
707200.0,653.0,646.0,539.0,488.0,0.0,187.0
708000.0,671.0,640.0,539.0,616.0,0.0,128.0
708800.0,659.0,652.0,280.0,343.0,259.0,273.0
709600.0,654.0,652.0,280.0,343.0,0.0,0.0
710400.0,660.0,659.0,280.0,343.0,0.0,0.0
711200.0,653.0,657.0,280.0,343.0,0.0,0.0
712000.0,673.0,653.0,280.0,0.0,0.0,343.0
712800.0,696.0,655.0,280.0,160.0,0.0,160.0
713600.0,730.0,653.0,280.0,224.0,0.0,64.0
714400.0,715.0,641.0,232.0,308.0,0.0,84.0
715200.0,711.0,631.0,168.0,308.0,112.0,0.0
716000.0,698.0,630.0,168.0,308.0,0.0,0.0
716800.0,681.0,633.0,168.0,308.0,0.0,0.0
717600.0,650.0,629.0,168.0,308.0,0.0,0.0
718400.0,655.0,630.0,168.0,308.0,40.0,0.0
719200.0,664.0,631.0,371.0,308.0,163.0,0.0
720000.0,666.0,633.0,371.0,308.0,0.0,0.0
720800.0,706.0,630.0,442.0,308.0,71.0,0.0
721600.0,717.0,628.0,448.0,308.0,6.0,0.0
722400.0,746.0,620.0,448.0,388.0,0.0,80.0
723200.0,697.0,617.0,448.0,503.0,0.0,115.0
724000.0,696.0,620.0,448.0,455.0,0.0,50.0
724800.0,710.0,624.0,448.0,385.0,0.0,70.0
725600.0,722.0,630.0,448.0,322.0,0.0,63.0
726400.0,733.0,626.0,528.0,322.0,34.0,0.0
727200.0,689.0,626.0,638.0,322.0,156.0,0.0
728000.0,683.0,627.0,638.0,322.0,0.0,0.0
728800.0,698.0,623.0,638.0,322.0,0.0,0.0
729600.0,680.0,610.0,638.0,322.0,0.0,0.0
730400.0,694.0,610.0,638.0,322.0,0.0,0.0
731200.0,718.0,623.0,638.0,322.0,0.0,0.0
732000.0,713.0,624.0,638.0,406.0,0.0,84.0
732800.0,687.0,618.0,638.0,406.0,182.0,0.0
733600.0,693.0,618.0,393.0,343.0,63.0,63.0
734400.0,716.0,626.0,104.0,343.0,141.0,0.0
735200.0,724.0,637.0,71.0,343.0,181.0,0.0
736000.0,718.0,632.0,71.0,343.0,0.0,0.0
736800.0,734.0,621.0,71.0,343.0,0.0,0.0
737600.0,738.0,624.0,71.0,343.0,0.0,0.0
738400.0,727.0,633.0,71.0,343.0,0.0,0.0
739200.0,710.0,629.0,71.0,173.0,0.0,170.0
740000.0,719.0,635.0,71.0,126.0,0.0,47.0
740800.0,733.0,644.0,71.0,49.0,0.0,77.0
741600.0,723.0,656.0,407.0,280.0,336.0,231.0
742400.0,703.0,645.0,407.0,280.0,0.0,0.0
743200.0,701.0,635.0,407.0,280.0,0.0,0.0
744000.0,704.0,637.0,407.0,280.0,0.0,0.0
744800.0,674.0,637.0,407.0,280.0,0.0,0.0
745600.0,654.0,635.0,407.0,385.0,0.0,105.0
746400.0,684.0,636.0,407.0,308.0,0.0,77.0
747200.0,756.0,627.0,407.0,252.0,0.0,56.0
748000.0,757.0,637.0,213.0,189.0,168.0,63.0
748800.0,774.0,644.0,164.0,189.0,126.0,0.0
749600.0,760.0,646.0,239.0,189.0,126.0,0.0
750400.0,740.0,639.0,239.0,189.0,0.0,0.0
751200.0,735.0,651.0,239.0,364.0,0.0,175.0
752000.0,733.0,660.0,239.0,189.0,0.0,175.0
752800.0,701.0,654.0,239.0,39.0,0.0,150.0
753600.0,691.0,655.0,239.0,22.0,0.0,47.0
754400.0,713.0,649.0,407.0,266.0,239.0,244.0
755200.0,721.0,648.0,316.0,266.0,52.0,0.0
756000.0,710.0,641.0,239.0,266.0,45.0,0.0
756800.0,697.0,644.0,239.0,266.0,0.0,0.0
757600.0,713.0,644.0,239.0,336.0,0.0,70.0
758400.0,743.0,646.0,239.0,462.0,0.0,126.0
759200.0,710.0,642.0,239.0,598.0,0.0,136.0
760000.0,677.0,636.0,239.0,532.0,0.0,74.0
760800.0,676.0,648.0,239.0,477.0,0.0,55.0
761600.0,643.0,663.0,470.0,336.0,231.0,141.0
762400.0,623.0,672.0,589.0,336.0,119.0,0.0
763200.0,624.0,667.0,589.0,336.0,0.0,0.0
764000.0,652.0,660.0,589.0,336.0,0.0,0.0
764800.0,687.0,660.0,589.0,336.0,0.0,0.0
765600.0,693.0,670.0,589.0,280.0,0.0,56.0
766400.0,682.0,673.0,589.0,280.0,0.0,0.0
767200.0,657.0,680.0,559.0,238.0,92.0,42.0
768000.0,644.0,681.0,237.0,322.0,339.0,84.0
