TicksTime,PosB,PosA,ScoreB,ScoreA
,,,,
579695,378,638,4,18
,,,,
579708,378,638,4,18
,,,,
579722,378,638,4,18
,,,,
579735,378,638,4,18
,,,,
579750,378,638,4,18
,,,,
579766,378,638,4,18
,,,,
579781,378,638,4,18
,,,,
579795,378,638,4,18
,,,,
579808,378,638,4,18
,,,,
579823,378,638,4,18
,,,,
579838,378,638,4,18
,,,,
579852,378,638,4,18
,,,,
579863,378,638,4,18
,,,,
579882,378,638,4,18
,,,,
579896,378,638,4,18
,,,,
579909,378,638,4,18
,,,,
579924,378,638,4,18
,,,,
579940,378,638,4,18
,,,,
579953,378,638,4,18
,,,,
579968,378,638,4,18
,,,,
579982,378,638,4,18
,,,,
579996,378,638,4,18
,,,,
580011,378,638,4,18
,,,,
580023,378,638,4,18
,,,,
580037,378,638,4,18
,,,,
580051,378,638,4,18
,,,,
580065,378,638,4,18
,,,,
580079,378,638,4,18
,,,,
580094,378,638,4,18
,,,,
580108,378,638,4,18
,,,,
580123,378,638,4,18
,,,,
580138,378,638,4,18
,,,,
580151,378,638,4,18
,,,,
580164,378,638,4,18
,,,,
580179,378,638,4,18
,,,,
580191,378,638,4,18
,,,,
580205,378,638,4,18
,,,,
580222,378,638,4,18
,,,,
580238,378,638,4,18
,,,,
580253,378,638,4,18
,,,,
580270,378,638,4,18
,,,,
580284,378,638,4,18
,,,,
580298,378,638,4,18
,,,,
580313,378,638,4,18
,,,,
580325,378,638,4,18
,,,,
580337,378,638,4,18
,,,,
580350,378,638,4,18
,,,,
580364,378,638,4,18
,,,,
580377,378,638,4,18
,,,,
580389,378,638,4,18
,,,,
580404,378,638,4,18
,,,,
580422,378,638,4,18
,,,,
580434,378,638,4,18
,,,,
580446,378,638,4,18
,,,,
580463,378,638,4,18
,,,,
580475,371,638,4,18
,,,,
580488,364,638,4,18
,,,,
580504,357,638,4,18
,,,,
580518,350,638,4,18
,,,,
580533,343,638,4,18
,,,,
580545,336,638,4,18
,,,,
580558,329,638,4,18
,,,,
580571,322,638,4,18
,,,,
580585,315,638,4,18
,,,,
580599,308,638,4,18
,,,,
580613,301,638,4,18
,,,,
580627,294,638,4,18
,,,,
580642,287,638,4,18
,,,,
580655,280,638,4,18
,,,,
580669,273,638,4,18
,,,,
580684,266,638,4,18
,,,,
580696,259,638,4,18
,,,,
580712,252,638,4,18
,,,,
580723,245,638,4,18
,,,,
580737,238,638,4,18
,,,,
580751,231,638,4,18
,,,,
580764,224,638,4,18
,,,,
580780,217,638,4,18
,,,,
580798,210,638,4,18
,,,,
580813,203,638,4,18
,,,,
580826,196,638,4,18
,,,,
580840,189,638,4,18
,,,,
580853,182,638,4,18
,,,,
580868,182,638,4,18
,,,,
580882,182,638,4,18
,,,,
580899,182,638,4,18
,,,,
580915,182,638,4,18
,,,,
580930,182,638,4,18
,,,,
580944,182,638,4,18
,,,,
580954,182,638,4,18
,,,,
580968,182,638,4,18
,,,,
580983,182,638,4,18
,,,,
580996,182,638,4,18
,,,,
581011,182,638,4,18
,,,,
581023,182,638,4,18
,,,,
581037,182,638,4,18
,,,,
581052,182,638,4,18
,,,,
581063,182,638,4,18
,,,,
581078,182,638,4,18
,,,,
581091,182,638,4,18
,,,,
581106,182,638,4,18
,,,,
581120,182,638,4,18
,,,,
581134,182,638,4,18
,,,,
581147,182,638,4,18
,,,,
581163,182,638,4,18
,,,,
581178,182,638,4,18
,,,,
581191,182,638,4,18
,,,,
581204,182,638,4,18
,,,,
581216,182,638,4,18
,,,,
581232,182,638,4,18
,,,,
581245,182,638,4,18
,,,,
581258,182,638,4,18
,,,,
581271,182,638,4,18
,,,,
581287,182,638,4,18
,,,,
581301,182,638,4,18
,,,,
581316,182,638,4,18
,,,,
581331,182,638,4,18
,,,,
581346,182,638,4,18
,,,,
581364,182,638,4,18
,,,,
581379,182,638,4,18
,,,,
581391,182,638,4,18
,,,,
581405,182,638,4,18
,,,,
581418,182,638,4,18
,,,,
581430,182,638,4,18
,,,,
581444,182,638,4,18
,,,,
581458,182,638,4,18
,,,,
581474,182,638,4,18
,,,,
581488,182,638,4,18
,,,,
581505,182,638,4,18
,,,,
581520,182,638,4,18
,,,,
581532,182,638,4,18
,,,,
581548,182,638,4,18
,,,,
581561,182,638,4,18
,,,,
581574,182,638,4,18
,,,,
581589,182,638,4,18
,,,,
581603,182,638,4,18
,,,,
581618,182,638,4,18
,,,,
581630,182,638,4,18
,,,,
581645,182,638,4,18
,,,,
581657,182,638,4,18
,,,,
581671,182,638,4,18
,,,,
581685,182,638,4,18
,,,,
581697,182,638,4,18
,,,,
581713,182,638,4,18
,,,,
581727,182,638,4,18
,,,,
581739,182,638,4,18
,,,,
581755,182,638,4,18
,,,,
581769,182,638,4,18
,,,,
581782,182,638,4,18
,,,,
581795,182,638,4,18
,,,,
581807,182,638,4,18
,,,,
581819,182,638,4,18
,,,,
581833,182,638,4,18
,,,,
581846,182,638,4,18
,,,,
581860,189,638,4,18
,,,,
581873,196,638,4,18
,,,,
581888,203,638,4,18
,,,,
581903,210,638,4,18
,,,,
581914,217,638,4,18
,,,,
581930,224,638,4,18
,,,,
581946,231,638,4,18
,,,,
581957,238,638,4,18
,,,,
581970,245,638,4,18
,,,,
581984,252,638,4,18
,,,,
581996,259,638,4,18
,,,,
582011,266,638,4,18
,,,,
582023,273,638,4,18
,,,,
582037,280,638,4,18
,,,,
582052,287,638,4,18
,,,,
582067,294,638,4,18
,,,,
582082,301,638,4,18
,,,,
582095,308,638,4,18
,,,,
582109,315,638,4,18
,,,,
582121,322,638,4,18
,,,,
582135,329,638,4,18
,,,,
582149,336,638,4,18
,,,,
582162,343,638,4,18
,,,,
582179,350,638,4,18
,,,,
582193,350,638,4,18
,,,,
582206,350,638,4,18
,,,,
582220,350,638,4,18
,,,,
582236,350,638,4,18
,,,,
582247,350,638,4,18
,,,,
582263,350,638,4,18
,,,,
582278,350,638,4,18
,,,,
582290,350,638,4,18
,,,,
582304,350,638,4,18
,,,,
582318,350,638,4,18
,,,,
582330,350,638,4,18
,,,,
582345,350,638,4,18
,,,,
582357,350,638,4,18
,,,,
582372,350,638,4,18
,,,,
582388,350,638,4,18
,,,,
582403,350,638,4,18
,,,,
582416,350,638,4,18
,,,,
582431,350,638,4,18
,,,,
582446,357,638,4,18
,,,,
582460,364,638,4,18
,,,,
582474,371,638,4,18
,,,,
582489,378,638,4,18
,,,,
582503,385,638,4,18
,,,,
582525,392,638,4,18
,,,,
582540,399,638,4,18
,,,,
582553,406,638,4,18
,,,,
582566,413,638,4,18
,,,,
582582,420,638,4,18
,,,,
582597,427,638,4,18
,,,,
582612,434,638,4,18
,,,,
582626,441,638,4,18
,,,,
582640,448,638,4,18
,,,,
582653,455,638,4,18
,,,,
582666,462,638,4,18
,,,,
582680,469,638,4,18
,,,,
582697,476,638,4,18
,,,,
582713,476,638,4,18
,,,,
582726,476,638,4,18
,,,,
582738,476,638,4,18
,,,,
582752,476,638,4,18
,,,,
582764,476,638,4,18
,,,,
582778,476,638,4,18
,,,,
582790,476,638,4,18
,,,,
582805,476,638,4,18
,,,,
582821,476,638,4,18
,,,,
582837,476,638,4,18
,,,,
582854,476,638,4,18
,,,,
582868,476,638,4,18
,,,,
582882,476,638,4,18
,,,,
582895,476,638,4,18
,,,,
582909,476,638,4,18
,,,,
582922,476,638,4,18
,,,,
582937,476,638,4,18
,,,,
582953,476,638,4,18
,,,,
582970,476,638,4,18
,,,,
582983,476,638,4,18
,,,,
582997,476,638,4,18
,,,,
583014,476,638,4,18
,,,,
583028,476,638,4,18
,,,,
583040,476,638,4,18
,,,,
583055,476,638,4,18
,,,,
583069,476,638,4,18
,,,,
583084,476,638,4,18
,,,,
583096,476,638,4,18
,,,,
583114,476,638,4,18
,,,,
583128,476,638,4,18
,,,,
583141,476,638,4,18
,,,,
583154,476,638,4,18
,,,,
583168,476,638,4,18
,,,,
583180,476,638,4,18
,,,,
583196,476,638,4,18
,,,,
583212,476,638,4,18
,,,,
583226,476,638,4,18
,,,,
583240,476,638,4,18
,,,,
583255,476,638,4,18
,,,,
583270,476,638,4,18
,,,,
583281,476,638,4,18
,,,,
583295,476,638,4,18
,,,,
583308,476,638,4,18
,,,,
583320,476,631,4,18
,,,,
583334,476,624,4,18
,,,,
583349,476,617,4,18
,,,,
583362,476,610,4,18
,,,,
583375,476,603,4,18
,,,,
583389,476,596,4,18
,,,,
583403,476,589,4,18
,,,,
583416,476,582,4,18
,,,,
583430,476,575,4,18
,,,,
583446,476,568,4,18
,,,,
583460,476,561,4,18
,,,,
583472,476,554,4,18
,,,,
583486,476,547,4,18
,,,,
583499,476,540,4,18
,,,,
583513,476,533,4,18
,,,,
583525,476,526,4,18
,,,,
583537,476,519,4,18
,,,,
583553,476,512,4,18
,,,,
583568,476,505,4,18
,,,,
583582,476,498,4,18
,,,,
583597,476,491,4,18
,,,,
583613,476,484,4,18
,,,,
583627,476,477,4,18
,,,,
583639,476,470,4,18
,,,,
583655,476,463,4,18
,,,,
583669,476,456,4,18
,,,,
583682,476,449,4,18
,,,,
583695,476,442,4,18
,,,,
583710,476,435,4,18
,,,,
583723,476,428,4,18
,,,,
583737,476,421,4,18
,,,,
583751,476,414,4,18
,,,,
583765,476,407,4,18
,,,,
583779,476,400,4,18
,,,,
583794,476,393,4,18
,,,,
583806,476,386,4,18
,,,,
583820,476,379,4,18
,,,,
583834,476,372,4,18
,,,,
583848,476,365,4,18
,,,,
583865,476,358,4,18
,,,,
583879,476,351,4,18
,,,,
583895,476,344,4,18
,,,,
583906,476,337,4,18
,,,,
583919,476,330,4,18
,,,,
583935,476,323,4,18
,,,,
583946,469,316,4,18
,,,,
583961,462,309,4,18
,,,,
583972,455,302,4,18
,,,,
583985,448,295,4,18
,,,,
584001,441,288,4,18
,,,,
584013,434,281,4,18
,,,,
584029,427,274,4,18
,,,,
584043,420,267,4,18
,,,,
584055,413,260,4,18
,,,,
584069,413,253,4,18
,,,,
584079,413,246,4,18
,,,,
584094,413,239,4,18
,,,,
584107,413,232,4,18
,,,,
584120,413,225,4,18
,,,,
584134,413,218,4,18
,,,,
584146,413,211,4,18
,,,,
584162,413,204,4,18
,,,,
584177,406,197,4,18
,,,,
584190,399,190,4,18
,,,,
584203,392,183,4,18
,,,,
584216,385,176,4,18
,,,,
584232,378,169,4,18
,,,,
584245,371,162,4,18
,,,,
584258,364,155,4,18
,,,,
584272,364,148,4,18
,,,,
584286,364,141,4,18
,,,,
584302,364,134,4,18
,,,,
584313,364,127,4,18
,,,,
584328,364,120,4,18
,,,,
584343,364,113,4,18
,,,,
584356,364,106,4,18
,,,,
584371,364,99,4,18
,,,,
584385,364,99,4,18
,,,,
584397,364,99,4,18
,,,,
584413,364,99,4,18
,,,,
584424,357,99,4,18
,,,,
584438,350,99,4,18
,,,,
584453,343,99,4,18
,,,,
584468,336,99,4,18
,,,,
584481,336,99,4,18
,,,,
584496,336,99,4,18
,,,,
584511,336,99,4,18
,,,,
584522,336,99,4,18
,,,,
584538,336,99,4,18
,,,,
584552,336,99,4,18
,,,,
584564,336,99,4,18
,,,,
584578,336,99,4,18
,,,,
584593,336,99,4,18
,,,,
584605,336,99,4,18
,,,,
584619,336,99,4,18
,,,,
584631,336,99,4,18
,,,,
584645,336,99,4,18
,,,,
584659,336,99,4,18
,,,,
584672,336,99,4,18
,,,,
584685,336,99,4,18
,,,,
584703,336,99,4,18
,,,,
584718,336,99,4,18
,,,,
584731,336,99,4,18
,,,,
584746,336,99,4,18
,,,,
584762,336,99,4,18
,,,,
584775,336,99,4,18
,,,,
584788,336,99,4,18
,,,,
584802,336,99,4,18
,,,,
584815,336,99,4,18
,,,,
584829,336,99,4,18
,,,,
584842,336,99,4,18
,,,,
584856,336,99,4,18
,,,,
584870,336,99,4,18
,,,,
584884,336,99,4,18
,,,,
584898,336,99,4,18
,,,,
584912,336,99,4,18
,,,,
584924,336,99,4,18
,,,,
584938,336,99,4,18
,,,,
584953,336,99,4,18
,,,,
584967,336,99,4,18
,,,,
584980,336,99,4,18
,,,,
584996,336,99,4,18
,,,,
585011,336,99,4,18
,,,,
585022,336,99,4,18
,,,,
585036,336,99,4,18
,,,,
585048,336,99,4,18
,,,,
585062,336,99,4,18
,,,,
585075,336,99,4,18
,,,,
585088,336,99,4,18
,,,,
585102,336,99,4,18
,,,,
585118,336,99,4,18
,,,,
585129,336,99,4,18
,,,,
585144,336,99,4,18
,,,,
585157,336,99,4,18
,,,,
585171,336,99,4,18
,,,,
585185,336,99,4,18
,,,,
585200,336,99,4,18
,,,,
585214,336,99,4,18
,,,,
585228,336,99,4,18
,,,,
585242,336,99,4,18
,,,,
585256,336,99,4,18
,,,,
585273,336,99,4,18
,,,,
585287,336,99,4,18
,,,,
585301,336,106,4,18
,,,,
585313,336,113,4,18
,,,,
585328,336,120,4,18
,,,,
585339,336,127,4,18
,,,,
585353,336,134,4,18
,,,,
585376,336,141,4,18
,,,,
585389,336,148,4,18
,,,,
585403,336,155,4,18
,,,,
585416,336,162,4,18
,,,,
585430,336,162,4,18
,,,,
585444,336,162,4,18
,,,,
585456,336,162,4,18
,,,,
585469,336,162,4,18
,,,,
585484,336,162,4,18
,,,,
585496,336,162,4,18
,,,,
585511,336,162,4,18
,,,,
585523,336,162,4,18
,,,,
585536,336,162,4,18
,,,,
585551,336,162,4,18
,,,,
585562,336,162,4,18
,,,,
585576,336,162,4,18
,,,,
585589,336,162,4,18
,,,,
585604,336,162,4,18
,,,,
585618,336,162,4,18
,,,,
585632,336,162,4,18
,,,,
585646,336,162,4,18
,,,,
585661,336,162,4,18
,,,,
585673,336,162,4,18
,,,,
585686,336,162,4,18
,,,,
585698,336,162,4,18
,,,,
585712,336,162,4,18
,,,,
585727,336,162,4,18
,,,,
585738,336,162,4,18
,,,,
585753,336,162,4,18
,,,,
585767,336,162,4,18
,,,,
585782,336,162,4,18
,,,,
585795,336,162,4,18
,,,,
585811,336,162,4,18
,,,,
585826,336,162,4,18
,,,,
585838,336,162,4,18
,,,,
585853,336,162,4,18
,,,,
585867,336,162,4,18
,,,,
585880,336,162,4,18
,,,,
585896,336,162,4,18
,,,,
585910,336,162,4,18
,,,,
585922,336,162,4,18
,,,,
585935,336,162,4,18
,,,,
585947,336,162,4,18
,,,,
585961,336,162,4,18
,,,,
585975,336,162,4,18
,,,,
585988,336,162,4,18
,,,,
586002,336,162,4,18
,,,,
586014,336,162,4,18
,,,,
586029,336,162,4,18
,,,,
586040,336,162,4,18
,,,,
586052,336,162,4,18
,,,,
586066,336,162,4,18
,,,,
586078,336,162,4,18
,,,,
586094,336,162,4,18
,,,,
586106,336,162,4,18
,,,,
586121,336,162,4,18
,,,,
586136,336,162,4,18
,,,,
586149,336,162,4,18
,,,,
586163,336,162,4,18
,,,,
586177,336,162,4,18
,,,,
586188,336,162,4,18
,,,,
586202,336,162,4,18
,,,,
586214,336,162,4,18
,,,,
586231,336,162,4,18
,,,,
586247,336,162,4,18
,,,,
586261,336,162,4,18
,,,,
586273,336,162,4,18
,,,,
586286,336,162,4,18
,,,,
586300,336,162,4,18
,,,,
586314,336,162,4,18
,,,,
586328,336,162,4,18
,,,,
586342,336,162,4,18
,,,,
586356,336,162,4,18
,,,,
586369,336,162,4,18
,,,,
586384,336,162,4,18
,,,,
586396,336,162,4,18
,,,,
586412,336,162,4,18
,,,,
586425,336,162,4,18
,,,,
586438,336,162,4,18
,,,,
586455,336,162,4,18
,,,,
586467,336,162,4,18
,,,,
586480,336,162,4,18
,,,,
586495,336,162,4,18
,,,,
586507,336,162,4,18
,,,,
586519,336,162,4,18
,,,,
586531,336,162,4,18
,,,,
586545,336,162,4,18
,,,,
586561,336,162,4,18
,,,,
586575,336,162,4,18
,,,,
586587,336,162,4,18
,,,,
586600,336,162,4,18
,,,,
586612,336,162,4,18
,,,,
586627,336,162,4,18
,,,,
586640,336,162,4,18
,,,,
586655,336,162,4,18
,,,,
586669,336,162,4,18
,,,,
586684,336,162,4,18
,,,,
586696,336,162,4,18
,,,,
586712,336,162,4,18
,,,,
586727,336,162,4,18
,,,,
586740,336,162,4,18
,,,,
586756,336,162,4,18
,,,,
586770,336,162,4,18
,,,,
586786,336,162,4,18
,,,,
586801,336,162,4,18
,,,,
586814,336,162,4,18
,,,,
586828,336,162,4,18
,,,,
586840,336,162,4,18
,,,,
586853,336,162,4,18
,,,,
586867,336,162,4,18
,,,,
586879,336,162,4,18
,,,,
586894,336,162,4,18
,,,,
586906,336,162,4,18
,,,,
586919,336,162,4,18
,,,,
586932,336,162,4,18
,,,,
586948,336,162,4,18
,,,,
586964,336,162,4,18
,,,,
586979,336,162,4,18
,,,,
586993,336,162,4,18
,,,,
587005,336,162,4,18
,,,,
587019,336,162,4,18
,,,,
587032,336,162,4,18
,,,,
587046,336,162,4,18
,,,,
587061,336,162,4,18
,,,,
587073,336,162,4,18
,,,,
587086,336,162,4,18
,,,,
587100,336,162,4,18
,,,,
587117,336,162,4,18
,,,,
587130,336,162,4,18
,,,,
587145,336,162,4,18
,,,,
587160,336,162,4,18
,,,,
587173,336,162,4,18
,,,,
587187,329,162,4,18
,,,,
587202,322,162,4,18
,,,,
587217,315,162,4,18
,,,,
587230,308,162,4,18
,,,,
587246,301,162,4,18
,,,,
587259,294,162,4,18
,,,,
587272,287,162,4,18
,,,,
587287,280,162,4,18
,,,,
587302,273,162,4,18
,,,,
587314,266,162,4,18
,,,,
587329,259,162,4,18
,,,,
587343,252,162,4,18
,,,,
587354,245,162,4,18
,,,,
587368,238,162,4,18
,,,,
587380,231,162,4,18
,,,,
587394,224,162,4,18
,,,,
587406,217,162,4,18
,,,,
587420,210,162,4,18
,,,,
587437,203,162,4,18
,,,,
587451,196,162,4,18
,,,,
587467,189,162,4,18
,,,,
587482,182,162,4,18
,,,,
587496,175,162,4,18
,,,,
587513,168,162,4,18
,,,,
587529,161,162,4,18
,,,,
587545,154,162,4,18
,,,,
587561,147,162,4,18
,,,,
587573,140,162,4,18
,,,,
587588,133,162,4,18
,,,,
587604,126,162,4,18
,,,,
587619,119,162,4,18
,,,,
587631,112,162,4,18
,,,,
587648,105,162,4,18
,,,,
587664,98,162,4,18
,,,,
587679,91,162,4,18
,,,,
587693,84,162,4,18
,,,,
587705,77,162,4,18
,,,,
587719,70,162,4,18
,,,,
587732,63,162,4,18
,,,,
587746,63,162,4,18
,,,,
587761,63,162,4,18
,,,,
587773,63,162,4,18
,,,,
587787,63,162,4,18
,,,,
587802,63,162,4,18
,,,,
587815,63,162,4,18
,,,,
587829,63,162,4,18
,,,,
587844,63,162,4,18
,,,,
587857,63,162,4,18
,,,,
587871,63,162,4,18
,,,,
587886,63,162,4,18
,,,,
587899,63,162,4,18
,,,,
587913,63,162,4,18
,,,,
587927,63,162,4,18
,,,,
587940,63,162,4,18
,,,,
587954,63,162,4,18
,,,,
587968,63,162,4,18
,,,,
587979,63,162,4,18
,,,,
587995,63,162,4,18
,,,,
588010,63,162,4,18
,,,,
588023,63,162,4,18
,,,,
588036,63,162,4,18
,,,,
588051,63,162,4,18
,,,,
588064,63,162,4,18
,,,,
588079,63,162,4,18
,,,,
588094,63,162,4,18
,,,,
588108,63,162,4,18
,,,,
588121,63,162,4,18
,,,,
588136,56,162,4,18
,,,,
588149,49,162,4,18
,,,,
588166,42,162,4,18
,,,,
588179,35,162,4,18
,,,,
588196,28,162,4,18
,,,,
588220,21,162,4,18
,,,,
588236,14,162,4,18
,,,,
588249,7,162,4,18
,,,,
588262,0,162,4,18
,,,,
588277,0,162,4,18
,,,,
588290,0,162,4,18
,,,,
588303,0,162,4,18
,,,,
588318,0,162,4,18
,,,,
588332,0,162,4,18
,,,,
588345,0,162,4,18
,,,,
588360,0,162,4,18
,,,,
588372,0,162,4,18
,,,,
588385,0,162,4,18
,,,,
588398,0,162,4,18
,,,,
588413,0,162,4,18
,,,,
588427,0,162,4,18
,,,,
588440,0,162,4,18
,,,,
588453,0,162,4,18
,,,,
588468,0,162,4,18
,,,,
588486,0,162,4,18
,,,,
588502,0,162,4,18
,,,,
588518,0,162,4,18
,,,,
588531,0,162,4,18
,,,,
588547,0,162,4,18
,,,,
588560,0,162,4,18
,,,,
588572,0,162,4,18
,,,,
588587,0,162,4,18
,,,,
588600,0,162,4,18
,,,,
588612,0,162,4,18
,,,,
588627,0,162,4,18
,,,,
588641,0,162,4,18
,,,,
588654,0,162,4,18
,,,,
588669,0,162,4,18
,,,,
588683,0,162,4,18
,,,,
588695,0,162,4,18
,,,,
588710,0,162,4,18
,,,,
588722,0,162,4,18
,,,,
588736,0,162,4,18
,,,,
588751,0,162,4,18
,,,,
588765,0,162,4,18
,,,,
588778,0,162,4,18
,,,,
588793,0,162,4,18
,,,,
588806,0,162,4,18
,,,,
588819,0,162,4,18
,,,,
588834,0,162,4,18
,,,,
588848,0,162,4,18
,,,,
588862,0,169,4,18
,,,,
588877,0,176,4,18
,,,,
588889,0,183,4,18
,,,,
588904,0,190,4,18
,,,,
588918,0,197,4,18
,,,,
588934,0,204,4,18
,,,,
588947,0,211,4,18
,,,,
588962,0,218,4,18
,,,,
588978,0,225,4,18
,,,,
588995,0,232,4,18
,,,,
589011,0,239,4,18
,,,,
589028,0,246,4,18
,,,,
589044,0,253,4,18
,,,,
589061,0,260,4,18
,,,,
589074,0,267,4,18
,,,,
589088,0,274,4,18
,,,,
589103,0,281,4,18
,,,,
589119,0,288,4,18
,,,,
589132,0,295,4,18
,,,,
589146,0,302,4,18
,,,,
589161,0,309,4,18
,,,,
589177,0,316,4,18
,,,,
589191,0,323,4,18
,,,,
589203,0,330,4,18
,,,,
589217,0,337,4,18
,,,,
589231,0,344,4,18
,,,,
589245,7,351,4,18
,,,,
589261,14,358,4,18
,,,,
589277,21,365,4,18
,,,,
589290,28,372,4,18
,,,,
589306,35,379,4,18
,,,,
589321,42,386,4,18
,,,,
589336,42,393,4,18
,,,,
589352,42,400,4,18
,,,,
589368,42,407,4,18
,,,,
589384,42,414,4,18
,,,,
589400,42,421,4,18
,,,,
589415,42,428,4,18
,,,,
589431,42,435,4,18
,,,,
589447,42,442,4,18
,,,,
589464,42,449,4,18
,,,,
589479,49,456,4,18
,,,,
589495,56,463,4,18
,,,,
589512,63,470,4,18
,,,,
589528,70,477,4,18
,,,,
589543,77,484,4,18
,,,,
589557,77,491,4,18
,,,,
589572,77,498,4,18
,,,,
589588,77,505,4,18
,,,,
589604,77,512,4,18
,,,,
589621,77,519,4,18
,,,,
589635,77,526,4,18
,,,,
589652,77,533,4,18
,,,,
589667,77,533,4,18
,,,,
589680,77,533,4,18
,,,,
589695,84,533,4,18
,,,,
589708,91,533,4,18
,,,,
589721,98,533,4,18
,,,,
589736,105,533,4,18
,,,,
589751,105,533,4,18
,,,,
589766,105,533,4,18
,,,,
589779,105,533,4,18
,,,,
589794,105,533,4,18
,,,,
589807,105,533,4,18
,,,,
589821,105,533,4,18
,,,,
589837,105,533,4,18
,,,,
589851,105,533,4,18
,,,,
589867,105,533,4,18
,,,,
589880,105,533,4,18
,,,,
589894,112,533,4,18
,,,,
589912,119,533,4,18
,,,,
589924,119,533,4,18
,,,,
589937,119,533,4,18
,,,,
589951,119,533,4,18
,,,,
589965,119,533,4,18
,,,,
589979,119,533,4,18
,,,,
589994,119,533,4,18
,,,,
590006,119,533,4,18
,,,,
590019,119,533,4,18
,,,,
590034,119,533,4,18
,,,,
590048,119,533,4,18
,,,,
590063,119,533,4,18
,,,,
590078,126,533,4,18
,,,,
590092,133,533,4,18
,,,,
590104,140,533,4,18
,,,,
590120,147,533,4,18
,,,,
590136,154,533,4,18
,,,,
590150,154,533,4,18
,,,,
590164,154,533,4,18
,,,,
590177,154,533,4,18
,,,,
590190,154,533,4,18
,,,,
590203,154,533,4,18
,,,,
590217,154,533,4,18
,,,,
590228,154,533,4,18
,,,,
590244,154,533,4,18
,,,,
590258,154,533,4,18
,,,,
590270,154,533,4,18
,,,,
590285,154,533,4,18
,,,,
590298,154,533,4,18
,,,,
590313,154,526,4,18
,,,,
590328,154,519,4,18
,,,,
590343,154,512,4,18
,,,,
590356,154,505,4,18
,,,,
590370,154,498,4,18
,,,,
590385,154,491,4,18
,,,,
590398,154,484,4,18
,,,,
590412,154,477,4,18
,,,,
590427,154,470,4,18
,,,,
590438,154,463,4,18
,,,,
590451,154,456,4,18
,,,,
590464,154,449,4,18
,,,,
590477,154,442,4,18
,,,,
590489,154,435,4,18
,,,,
590502,154,428,4,18
,,,,
590515,154,421,4,18
,,,,
590529,154,414,4,18
,,,,
590544,154,407,4,18
,,,,
590555,154,400,4,18
,,,,
590569,154,393,4,18
,,,,
590583,154,386,4,18
,,,,
590595,154,379,4,18
,,,,
590610,154,372,4,18
,,,,
590625,154,365,4,18
,,,,
590637,154,358,4,18
,,,,
590650,154,351,4,18
,,,,
590664,154,344,4,18
,,,,
590678,154,337,4,18
,,,,
590692,154,330,4,18
,,,,
590705,154,323,4,18
,,,,
590720,154,323,4,18
,,,,
590733,154,323,4,18
,,,,
590746,154,323,4,18
,,,,
590760,154,323,4,18
,,,,
590772,154,323,4,18
,,,,
590787,154,323,4,18
,,,,
590801,154,323,4,18
,,,,
590816,154,323,4,18
,,,,
590828,154,323,4,18
,,,,
590843,154,323,4,18
,,,,
590856,154,323,4,18
,,,,
590870,154,323,4,18
,,,,
590884,154,323,4,18
,,,,
590896,154,323,4,18
,,,,
590912,154,323,4,18
,,,,
590927,154,323,4,18
,,,,
590939,154,323,4,18
,,,,
590954,154,323,4,18
,,,,
590967,154,323,4,18
,,,,
590979,154,323,4,18
,,,,
590994,154,323,4,18
,,,,
591006,154,323,4,18
,,,,
591019,154,323,4,18
,,,,
591032,154,323,4,18
,,,,
591046,154,323,4,18
,,,,
591061,154,323,4,18
,,,,
591076,154,323,4,18
,,,,
591088,154,323,4,18
,,,,
591101,154,323,4,18
,,,,
591115,154,323,4,18
,,,,
591133,154,323,4,18
,,,,
591148,154,323,4,18
,,,,
591161,154,323,4,18
,,,,
591176,154,323,4,18
,,,,
591188,154,323,4,18
,,,,
591202,154,323,4,18
,,,,
591217,154,323,4,18
,,,,
591229,154,323,4,18
,,,,
591244,154,323,4,18
,,,,
591259,154,323,4,18
,,,,
591272,154,323,4,18
,,,,
591287,154,323,4,18
,,,,
591302,154,323,4,18
,,,,
591314,154,323,4,18
,,,,
591329,154,323,4,18
,,,,
591345,154,323,4,18
,,,,
591361,154,323,4,18
,,,,
591372,154,323,4,18
,,,,
591386,154,323,4,18
,,,,
591400,154,323,4,18
,,,,
591413,154,323,4,18
,,,,
591427,154,323,4,18
,,,,
591439,154,323,4,18
,,,,
591452,154,323,4,18
,,,,
591466,154,323,4,18
,,,,
591479,154,323,4,18
,,,,
591494,154,323,4,18
,,,,
591506,154,323,4,18
,,,,
591519,154,323,4,18
,,,,
591534,154,323,4,18
,,,,
591546,154,323,4,18
,,,,
591563,154,323,4,18
,,,,
591578,154,323,4,18
,,,,
591589,154,323,4,18
,,,,
591602,154,323,4,18
,,,,
591617,154,323,4,18
,,,,
591629,154,323,4,18
,,,,
591644,154,323,4,18
,,,,
591656,154,323,4,18
,,,,
591670,154,323,4,18
,,,,
591686,154,323,4,18
,,,,
591700,154,323,4,18
,,,,
591713,154,323,4,18
,,,,
591728,154,323,4,18
,,,,
591739,154,323,4,18
,,,,
591753,154,323,4,18
,,,,
591767,154,323,4,18
,,,,
591781,154,323,4,18
,,,,
591796,154,323,4,18
,,,,
591812,154,323,4,18
,,,,
591828,154,323,4,18
,,,,
591839,154,323,4,18
,,,,
591853,154,323,4,18
,,,,
591867,154,323,4,18
,,,,
591879,154,323,4,18
,,,,
591893,154,323,4,18
,,,,
591906,154,323,4,18
,,,,
591919,154,323,4,18
,,,,
591934,154,323,4,18
,,,,
