TicksTime,BallPosX,BallPosY,BallSpeed,PosF,PosPC,ScoreF,ScorePC
,,,,,,,
335005,840,153,5,308,318,1,10
,,,,,,,
335018,835,158,5,308,318,1,10
,,,,,,,
335032,830,163,5,308,318,1,10
,,,,,,,
335049,825,168,5,308,318,1,10
,,,,,,,
335065,820,173,5,308,318,1,10
,,,,,,,
335081,815,178,5,308,318,1,10
,,,,,,,
335095,810,183,5,308,318,1,10
,,,,,,,
335109,805,188,5,308,318,1,10
,,,,,,,
335123,800,193,5,308,318,1,10
,,,,,,,
335137,795,198,5,308,318,1,10
,,,,,,,
335150,790,203,5,308,318,1,10
,,,,,,,
335166,785,208,5,308,318,1,10
,,,,,,,
335181,780,213,5,315,318,1,10
,,,,,,,
335194,775,218,5,322,318,1,10
,,,,,,,
335208,770,223,5,329,318,1,10
,,,,,,,
335222,765,228,5,336,318,1,10
,,,,,,,
335235,760,233,5,343,318,1,10
,,,,,,,
335249,755,238,5,350,318,1,10
,,,,,,,
335264,750,243,5,357,318,1,10
,,,,,,,
335277,745,248,5,364,318,1,10
,,,,,,,
335291,740,253,5,371,318,1,10
,,,,,,,
335306,735,258,5,378,318,1,10
,,,,,,,
335318,730,263,5,385,318,1,10
,,,,,,,
335333,725,268,5,385,318,1,10
,,,,,,,
335348,720,273,5,385,318,1,10
,,,,,,,
335361,715,278,5,385,318,1,10
,,,,,,,
335375,710,283,5,385,318,1,10
,,,,,,,
335389,705,288,5,385,318,1,10
,,,,,,,
335405,700,293,5,385,318,1,10
,,,,,,,
335418,695,298,5,385,318,1,10
,,,,,,,
335434,690,303,5,385,318,1,10
,,,,,,,
335449,685,308,5,385,318,1,10
,,,,,,,
335462,680,313,5,385,318,1,10
,,,,,,,
335476,675,318,5,385,318,1,10
,,,,,,,
335491,670,323,5,385,318,1,10
,,,,,,,
335506,665,328,5,385,318,1,10
,,,,,,,
335521,660,333,5,385,318,1,10
,,,,,,,
335537,655,338,5,385,318,1,10
,,,,,,,
335551,650,343,5,385,318,1,10
,,,,,,,
335567,645,348,5,385,318,1,10
,,,,,,,
335582,640,353,5,385,318,1,10
,,,,,,,
335596,635,358,5,385,318,1,10
,,,,,,,
335609,630,363,5,385,318,1,10
,,,,,,,
335625,625,368,5,385,318,1,10
,,,,,,,
335640,620,373,5,385,318,1,10
,,,,,,,
335655,615,378,5,385,318,1,10
,,,,,,,
335670,610,383,5,385,318,1,10
,,,,,,,
335685,605,388,5,385,318,1,10
,,,,,,,
335703,600,393,5,385,318,1,10
,,,,,,,
335717,595,398,5,385,318,1,10
,,,,,,,
335733,590,403,5,385,318,1,10
,,,,,,,
335749,585,408,5,385,318,1,10
,,,,,,,
335761,580,413,5,385,318,1,10
,,,,,,,
335775,575,418,5,385,318,1,10
,,,,,,,
335789,570,423,5,385,318,1,10
,,,,,,,
335804,565,428,5,385,318,1,10
,,,,,,,
335819,560,433,5,385,318,1,10
,,,,,,,
335835,555,438,5,385,318,1,10
,,,,,,,
335851,550,443,5,385,318,1,10
,,,,,,,
335867,545,448,5,385,318,1,10
,,,,,,,
335881,540,453,5,385,318,1,10
,,,,,,,
335894,535,458,5,385,318,1,10
,,,,,,,
335910,530,463,5,385,318,1,10
,,,,,,,
335924,525,468,5,385,318,1,10
,,,,,,,
335939,520,473,5,385,318,1,10
,,,,,,,
335954,515,478,5,385,318,1,10
,,,,,,,
335972,510,483,5,385,318,1,10
,,,,,,,
335987,505,488,5,385,318,1,10
,,,,,,,
336001,500,493,5,385,318,1,10
,,,,,,,
336016,495,498,5,385,318,1,10
,,,,,,,
336032,490,503,5,385,318,1,10
,,,,,,,
336046,485,508,5,385,318,1,10
,,,,,,,
336060,480,513,5,385,318,1,10
,,,,,,,
336075,475,518,5,385,318,1,10
,,,,,,,
336090,470,523,5,385,318,1,10
,,,,,,,
336106,465,528,5,385,318,1,10
,,,,,,,
336121,460,533,5,385,318,1,10
,,,,,,,
336136,455,538,5,385,318,1,10
,,,,,,,
336151,450,543,5,385,318,1,10
,,,,,,,
336166,445,548,5,392,318,1,10
,,,,,,,
336181,440,553,5,399,318,1,10
,,,,,,,
336194,435,558,5,406,318,1,10
,,,,,,,
336209,430,563,5,413,318,1,10
,,,,,,,
336223,425,568,5,420,318,1,10
,,,,,,,
336239,420,573,5,427,318,1,10
,,,,,,,
336252,415,578,5,434,318,1,10
,,,,,,,
336267,410,583,5,441,318,1,10
,,,,,,,
336282,405,588,5,448,318,1,10
,,,,,,,
336297,400,593,5,455,318,1,10
,,,,,,,
336309,395,598,5,462,318,1,10
,,,,,,,
336323,390,603,5,469,318,1,10
,,,,,,,
336336,385,608,5,476,318,1,10
,,,,,,,
336350,380,613,5,483,318,1,10
,,,,,,,
336364,375,618,5,490,318,1,10
,,,,,,,
336376,370,623,5,497,318,1,10
,,,,,,,
336391,365,628,5,504,318,1,10
,,,,,,,
336407,360,633,5,511,318,1,10
,,,,,,,
336421,355,638,5,511,318,1,10
,,,,,,,
336436,350,643,5,511,318,1,10
,,,,,,,
336449,345,648,5,511,318,1,10
,,,,,,,
336463,340,653,5,511,318,1,10
,,,,,,,
336475,335,658,5,511,318,1,10
,,,,,,,
336489,330,663,5,511,318,1,10
,,,,,,,
336502,325,668,5,511,318,1,10
,,,,,,,
336517,320,673,5,511,318,1,10
,,,,,,,
336533,315,678,5,511,318,1,10
,,,,,,,
336548,310,683,5,511,318,1,10
,,,,,,,
336561,305,688,5,511,318,1,10
,,,,,,,
336574,300,693,5,511,318,1,10
,,,,,,,
336588,295,698,5,511,318,1,10
,,,,,,,
336600,290,703,5,511,318,1,10
,,,,,,,
336615,285,708,5,511,318,1,10
,,,,,,,
336626,280,713,5,511,318,1,10
,,,,,,,
336641,275,718,5,511,318,1,10
,,,,,,,
336655,270,723,5,511,318,1,10
,,,,,,,
336670,265,728,5,511,318,1,10
,,,,,,,
336685,260,733,5,511,318,1,10
,,,,,,,
336698,255,738,5,511,318,1,10
,,,,,,,
336711,250,743,5,511,318,1,10
,,,,,,,
336724,245,748,5,511,318,1,10
,,,,,,,
336738,240,753,5,511,318,1,10
,,,,,,,
336752,235,758,5,511,318,1,10
,,,,,,,
336767,230,763,5,511,318,1,10
,,,,,,,
336783,225,758,5,511,318,1,10
,,,,,,,
336799,220,753,5,511,318,1,10
,,,,,,,
336813,215,748,5,511,318,1,10
,,,,,,,
336825,210,743,5,511,318,1,10
,,,,,,,
336839,205,738,5,511,318,1,10
,,,,,,,
336851,200,733,5,511,318,1,10
,,,,,,,
336866,195,728,5,511,318,1,10
,,,,,,,
336879,190,723,5,511,318,1,10
,,,,,,,
336892,185,718,5,511,318,1,10
,,,,,,,
336907,180,713,5,511,318,1,10
,,,,,,,
336922,175,708,5,511,318,1,10
,,,,,,,
336937,170,703,5,511,318,1,10
,,,,,,,
336951,165,698,5,511,318,1,10
,,,,,,,
336965,160,693,5,511,318,1,10
,,,,,,,
336980,155,688,5,511,318,1,10
,,,,,,,
336992,150,683,5,511,318,1,10
,,,,,,,
337006,145,678,5,511,318,1,10
,,,,,,,
337018,140,673,5,511,318,1,10
,,,,,,,
337032,135,668,5,511,318,1,10
,,,,,,,
337046,130,663,5,511,318,1,10
,,,,,,,
337059,125,658,5,511,318,1,10
,,,,,,,
337074,120,653,5,511,318,1,10
,,,,,,,
337088,115,648,5,511,318,1,10
,,,,,,,
337099,110,643,5,511,318,1,10
,,,,,,,
337113,105,638,5,511,318,1,10
,,,,,,,
337125,100,633,5,511,318,1,10
,,,,,,,
337139,95,628,5,511,318,1,10
,,,,,,,
337155,90,623,5,511,318,1,10
,,,,,,,
337168,85,618,5,511,318,1,10
,,,,,,,
337184,80,613,5,511,318,1,10
,,,,,,,
337199,75,608,5,511,318,1,10
,,,,,,,
337214,70,603,5,511,318,1,10
,,,,,,,
337226,75,598,5,511,318,1,10
,,,,,,,
337240,80,593,5,511,318,1,10
,,,,,,,
337251,85,588,5,511,318,1,10
,,,,,,,
337267,90,583,5,511,318,1,10
,,,,,,,
337283,95,578,5,511,318,1,10
,,,,,,,
337297,100,573,5,511,318,1,10
,,,,,,,
337310,105,568,5,511,318,1,10
,,,,,,,
337323,110,563,5,511,318,1,10
,,,,,,,
337337,115,558,5,511,318,1,10
,,,,,,,
337349,120,553,5,511,318,1,10
,,,,,,,
337364,125,548,5,511,318,1,10
,,,,,,,
337376,130,543,5,511,318,1,10
,,,,,,,
337391,135,538,5,511,318,1,10
,,,,,,,
337405,140,533,5,511,318,1,10
,,,,,,,
337421,145,528,5,511,318,1,10
,,,,,,,
337434,150,523,5,511,318,1,10
,,,,,,,
337449,155,518,5,511,318,1,10
,,,,,,,
337464,160,513,5,511,318,1,10
,,,,,,,
337475,165,508,5,511,318,1,10
,,,,,,,
337489,170,503,5,511,318,1,10
,,,,,,,
337501,175,498,5,511,318,1,10
,,,,,,,
337516,180,493,5,511,318,1,10
,,,,,,,
337532,185,488,5,511,318,1,10
,,,,,,,
337544,190,483,5,511,318,1,10
,,,,,,,
337558,195,478,5,511,318,1,10
,,,,,,,
337572,200,473,5,511,318,1,10
,,,,,,,
337585,205,468,5,511,318,1,10
,,,,,,,
337600,210,463,5,511,318,1,10
,,,,,,,
337615,215,458,5,511,318,1,10
,,,,,,,
337626,220,453,5,511,318,1,10
,,,,,,,
337641,225,448,5,511,318,1,10
,,,,,,,
337656,230,443,5,511,318,1,10
,,,,,,,
337671,235,438,5,511,318,1,10
,,,,,,,
337687,240,433,5,511,318,1,10
,,,,,,,
337702,245,428,5,511,318,1,10
,,,,,,,
337716,250,423,5,504,318,1,10
,,,,,,,
337731,255,418,5,497,318,1,10
,,,,,,,
337742,260,413,5,490,318,1,10
,,,,,,,
337755,265,408,5,483,318,1,10
,,,,,,,
337768,270,403,5,476,318,1,10
,,,,,,,
337784,275,398,5,469,318,1,10
,,,,,,,
337800,280,393,5,462,318,1,10
,,,,,,,
337815,285,388,5,455,318,1,10
,,,,,,,
337830,290,383,5,448,318,1,10
,,,,,,,
337841,295,378,5,441,318,1,10
,,,,,,,
337855,300,373,5,434,318,1,10
,,,,,,,
337867,305,368,5,427,318,1,10
,,,,,,,
337883,310,363,5,420,318,1,10
,,,,,,,
337897,315,358,5,413,318,1,10
,,,,,,,
337911,320,353,5,406,318,1,10
,,,,,,,
337924,325,348,5,399,318,1,10
,,,,,,,
337939,330,343,5,392,318,1,10
,,,,,,,
337951,335,338,5,385,318,1,10
,,,,,,,
337966,340,333,5,378,318,1,10
,,,,,,,
337982,345,328,5,371,318,1,10
,,,,,,,
337995,350,323,5,364,318,1,10
,,,,,,,
338008,355,318,5,357,318,1,10
,,,,,,,
338023,360,313,5,350,318,1,10
,,,,,,,
338039,365,308,5,343,318,1,10
,,,,,,,
338054,370,303,5,336,318,1,10
,,,,,,,
338066,375,298,5,329,318,1,10
,,,,,,,
338081,380,293,5,322,318,1,10
,,,,,,,
338092,385,288,5,315,318,1,10
,,,,,,,
338106,390,283,5,308,318,1,10
,,,,,,,
338121,395,278,5,301,318,1,10
,,,,,,,
338133,400,273,5,294,318,1,10
,,,,,,,
338150,405,268,5,287,318,1,10
,,,,,,,
338165,410,263,5,280,318,1,10
,,,,,,,
338180,415,258,5,280,318,1,10
,,,,,,,
338192,420,253,5,280,318,1,10
,,,,,,,
338206,425,248,5,280,318,1,10
,,,,,,,
338218,430,243,5,280,318,1,10
,,,,,,,
338233,435,238,5,280,318,1,10
,,,,,,,
338245,440,233,5,280,318,1,10
,,,,,,,
338258,445,228,5,280,318,1,10
,,,,,,,
338273,450,223,5,280,318,1,10
,,,,,,,
338287,455,218,5,280,318,1,10
,,,,,,,
338302,460,213,5,280,318,1,10
,,,,,,,
338316,465,208,5,280,318,1,10
,,,,,,,
338330,470,203,5,280,318,1,10
,,,,,,,
338342,475,198,5,280,318,1,10
,,,,,,,
338354,480,193,5,280,318,1,10
,,,,,,,
338366,485,188,5,280,318,1,10
,,,,,,,
338381,490,183,5,280,318,1,10
,,,,,,,
338394,495,178,5,280,318,1,10
,,,,,,,
338408,500,173,5,280,318,1,10
,,,,,,,
338424,505,168,5,280,318,1,10
,,,,,,,
338438,510,163,5,280,318,1,10
,,,,,,,
338450,515,158,5,280,318,1,10
,,,,,,,
338465,520,153,5,280,318,1,10
,,,,,,,
338477,525,148,5,280,318,1,10
,,,,,,,
338489,530,143,5,280,318,1,10
,,,,,,,
338503,535,138,5,280,318,1,10
,,,,,,,
338518,540,133,5,280,318,1,10
,,,,,,,
338532,545,128,5,280,318,1,10
,,,,,,,
338546,550,123,5,280,318,1,10
,,,,,,,
338559,555,118,5,280,318,1,10
,,,,,,,
338573,560,113,5,280,318,1,10
,,,,,,,
338588,565,108,5,280,318,1,10
,,,,,,,
338601,570,103,5,280,318,1,10
,,,,,,,
338616,575,98,5,280,318,1,10
,,,,,,,
338629,580,93,5,280,318,1,10
,,,,,,,
338642,585,88,5,280,318,1,10
,,,,,,,
338656,590,83,5,280,318,1,10
,,,,,,,
338670,595,78,5,280,318,1,10
,,,,,,,
338684,600,73,5,280,318,1,10
,,,,,,,
338698,605,68,5,280,318,1,10
,,,,,,,
338710,610,63,5,280,318,1,10
,,,,,,,
338724,615,58,5,280,318,1,10
,,,,,,,
338738,620,53,5,280,318,1,10
,,,,,,,
338751,625,48,5,280,318,1,10
,,,,,,,
338766,630,43,5,280,318,1,10
,,,,,,,
338782,635,38,5,280,318,1,10
,,,,,,,
338798,640,33,5,280,318,1,10
,,,,,,,
338810,645,28,5,280,318,1,10
,,,,,,,
338824,650,23,5,280,318,1,10
,,,,,,,
338839,655,18,5,280,318,1,10
,,,,,,,
338851,660,13,5,280,318,1,10
,,,,,,,
338866,665,8,5,280,318,1,10
,,,,,,,
338881,670,13,5,280,318,1,10
,,,,,,,
338895,675,18,5,280,318,1,10
,,,,,,,
338909,680,23,5,280,318,1,10
,,,,,,,
338924,685,28,5,280,318,1,10
,,,,,,,
338938,690,33,5,280,324,1,10
,,,,,,,
338950,695,38,5,280,324,1,10
,,,,,,,
338965,700,43,5,280,330,1,10
,,,,,,,
338978,705,48,5,280,336,1,10
,,,,,,,
338992,710,53,5,280,336,1,10
,,,,,,,
339006,715,58,5,280,336,1,10
,,,,,,,
339022,720,63,5,280,336,1,10
,,,,,,,
339036,725,68,5,280,342,1,10
,,,,,,,
339051,730,73,5,280,342,1,10
,,,,,,,
339067,735,78,5,280,348,1,10
,,,,,,,
339082,740,83,5,280,348,1,10
,,,,,,,
339098,745,88,5,280,348,1,10
,,,,,,,
339111,750,93,5,280,354,1,10
,,,,,,,
339125,755,98,5,280,360,1,10
,,,,,,,
339139,760,103,5,280,366,1,10
,,,,,,,
339154,765,108,5,280,366,1,10
,,,,,,,
339168,770,113,5,280,366,1,10
,,,,,,,
339183,775,118,5,280,366,1,10
,,,,,,,
339199,780,123,5,280,366,1,10
,,,,,,,
339214,785,128,5,280,366,1,10
,,,,,,,
339226,790,133,5,280,366,1,10
,,,,,,,
339240,795,138,5,280,366,1,10
,,,,,,,
339255,800,143,5,280,366,1,10
,,,,,,,
339269,805,148,5,280,366,1,10
,,,,,,,
339283,810,153,5,280,372,1,10
,,,,,,,
339299,815,158,5,280,372,1,10
,,,,,,,
339316,820,163,5,280,372,1,10
,,,,,,,
339331,825,168,5,280,378,1,10
,,,,,,,
339344,830,173,5,280,378,1,10
,,,,,,,
339358,835,178,5,280,378,1,10
,,,,,,,
339373,840,183,5,280,378,1,10
,,,,,,,
339387,845,188,5,280,384,1,10
,,,,,,,
339399,850,193,5,280,384,1,10
,,,,,,,
339415,855,198,5,280,384,1,10
,,,,,,,
339426,860,203,5,280,390,1,10
,,,,,,,
339440,865,208,5,280,396,1,10
,,,,,,,
339453,870,213,5,280,396,1,10
,,,,,,,
339468,875,218,5,280,396,1,10
,,,,,,,
339484,880,223,5,280,396,1,10
,,,,,,,
339499,885,228,5,280,396,1,10
,,,,,,,
339515,890,233,5,280,396,1,10
,,,,,,,
339530,895,238,5,280,396,1,10
,,,,,,,
339543,900,243,5,280,396,1,10
,,,,,,,
339558,905,248,5,280,396,1,10
,,,,,,,
339574,910,253,5,280,396,1,10
,,,,,,,
339589,915,258,5,280,396,1,10
,,,,,,,
339605,920,263,5,280,396,1,10
,,,,,,,
339619,925,268,5,280,402,1,10
,,,,,,,
339635,930,273,5,280,402,1,10
,,,,,,,
339648,935,278,5,280,402,1,10
,,,,,,,
339663,940,283,5,280,408,1,10
,,,,,,,
339676,945,288,5,280,408,1,10
,,,,,,,
339689,950,293,5,280,408,1,10
,,,,,,,
339705,955,298,5,280,414,1,10
,,,,,,,
339720,960,303,5,280,414,1,10
,,,,,,,
339733,965,308,5,280,414,1,10
,,,,,,,
339750,970,313,5,280,414,1,10
,,,,,,,
339766,975,318,5,280,420,1,10
,,,,,,,
339782,980,323,5,280,420,1,10
,,,,,,,
339797,985,328,5,280,426,1,10
,,,,,,,
339809,990,333,5,280,432,1,10
,,,,,,,
339824,995,338,5,280,432,1,10
,,,,,,,
339838,1000,343,5,280,432,1,10
,,,,,,,
339852,1005,348,5,280,432,1,10
,,,,,,,
339867,1010,353,5,280,432,1,10
,,,,,,,
339883,1015,358,5,280,432,1,10
,,,,,,,
339899,1020,363,5,280,438,1,10
,,,,,,,
339911,1025,368,5,280,438,1,10
,,,,,,,
339925,1030,373,5,280,438,1,10
,,,,,,,
339940,1035,378,5,280,444,1,10
,,,,,,,
339953,1040,383,5,280,444,1,10
,,,,,,,
339966,1045,388,5,280,444,1,10
,,,,,,,
339982,1050,393,5,280,444,1,10
,,,,,,,
339996,1055,398,5,280,450,1,10
,,,,,,,
340009,1060,403,5,280,450,1,10
,,,,,,,
340022,1065,408,5,280,450,1,10
,,,,,,,
340037,1070,413,5,280,450,1,10
,,,,,,,
340054,1075,418,5,280,450,1,10
,,,,,,,
340067,1080,423,5,280,456,1,10
,,,,,,,
340083,1085,428,5,280,462,1,10
,,,,,,,
340098,1090,433,5,280,462,1,10
,,,,,,,
340110,1095,438,5,280,462,1,10
,,,,,,,
340122,1100,443,5,280,468,1,10
,,,,,,,
340138,1105,448,5,280,468,1,10
,,,,,,,
340149,1110,453,5,280,468,1,10
,,,,,,,
340164,1115,458,5,280,468,1,10
,,,,,,,
340175,1120,463,5,280,468,1,10
,,,,,,,
340189,1125,468,5,280,468,1,10
,,,,,,,
340204,1130,473,5,280,468,1,10
,,,,,,,
340220,1135,478,5,280,474,1,10
,,,,,,,
340234,1140,483,5,280,474,1,10
,,,,,,,
340250,1145,488,5,280,474,1,10
,,,,,,,
340266,1150,493,5,280,474,1,10
,,,,,,,
340282,1155,498,5,280,474,1,10
,,,,,,,
340294,1160,503,5,280,474,1,10
,,,,,,,
340307,1165,508,5,280,474,1,10
,,,,,,,
340321,1170,513,5,280,474,1,10
,,,,,,,
340333,1175,518,5,280,474,1,10
,,,,,,,
340349,1180,523,5,280,480,1,10
,,,,,,,
340363,1185,528,5,280,486,1,10
,,,,,,,
340375,1190,533,5,280,486,1,10
,,,,,,,
340390,1195,538,5,280,486,1,10
,,,,,,,
340405,1200,543,5,280,486,1,10
,,,,,,,
340420,1205,548,5,280,492,1,10
,,,,,,,
340434,1210,553,5,280,492,1,10
,,,,,,,
340451,1215,558,5,280,492,1,10
,,,,,,,
340466,1220,563,5,280,492,1,10
,,,,,,,
340479,1225,568,5,280,498,1,10
,,,,,,,
340491,1230,573,5,280,498,1,10
,,,,,,,
340505,1235,578,5,280,498,1,10
,,,,,,,
340518,1240,583,5,280,498,1,10
,,,,,,,
340532,1245,588,5,280,498,1,10
,,,,,,,
340549,1250,593,5,280,498,1,10
,,,,,,,
340564,1255,598,5,280,504,1,10
,,,,,,,
340577,1260,603,5,280,504,1,10
,,,,,,,
340590,1265,608,5,280,504,1,10
,,,,,,,
340605,1270,613,5,280,504,1,10
,,,,,,,
340618,1275,618,5,280,510,1,10
,,,,,,,
340631,1280,623,5,280,510,1,10
,,,,,,,
340643,1285,628,5,280,510,1,10
,,,,,,,
340656,1290,633,5,280,510,1,10
,,,,,,,
340671,1295,638,5,280,516,1,10
,,,,,,,
340685,1300,643,5,280,516,1,10
,,,,,,,
340698,1295,648,5,280,516,1,10
,,,,,,,
340714,1290,653,5,280,516,1,10
,,,,,,,
340728,1285,658,5,280,516,1,10
,,,,,,,
340740,1280,663,5,280,516,1,10
,,,,,,,
340755,1275,668,5,280,516,1,10
,,,,,,,
340769,1270,673,5,280,516,1,10
,,,,,,,
340783,1265,678,5,280,516,1,10
,,,,,,,
340798,1260,683,5,280,516,1,10
,,,,,,,
340809,1255,688,5,280,516,1,10
,,,,,,,
340824,1250,693,5,280,516,1,10
,,,,,,,
340838,1245,698,5,280,516,1,10
,,,,,,,
340852,1240,703,5,280,516,1,10
,,,,,,,
340866,1235,708,5,280,516,1,10
,,,,,,,
340881,1230,713,5,280,516,1,10
,,,,,,,
340893,1225,718,5,280,516,1,10
,,,,,,,
340907,1220,723,5,280,516,1,10
,,,,,,,
340919,1215,728,5,280,516,1,10
,,,,,,,
340933,1210,733,5,280,516,1,10
,,,,,,,
340949,1205,738,5,280,516,1,10
,,,,,,,
340965,1200,743,5,280,516,1,10
,,,,,,,
340980,1195,748,5,280,516,1,10
,,,,,,,
340993,1190,753,5,280,516,1,10
,,,,,,,
341007,1185,758,5,280,516,1,10
,,,,,,,
341022,1180,763,5,280,516,1,10
,,,,,,,
341037,1175,758,5,280,516,1,10
,,,,,,,
341050,1170,753,5,280,516,1,10
,,,,,,,
341065,1165,748,5,280,516,1,10
,,,,,,,
341076,1160,743,5,280,516,1,10
,,,,,,,
341089,1155,738,5,280,516,1,10
,,,,,,,
341103,1150,733,5,280,516,1,10
,,,,,,,
341119,1145,728,5,280,516,1,10
,,,,,,,
341134,1140,723,5,280,516,1,10
,,,,,,,
341148,1135,718,5,280,516,1,10
,,,,,,,
341164,1130,713,5,280,516,1,10
,,,,,,,
341176,1125,708,5,280,516,1,10
,,,,,,,
341188,1120,703,5,280,516,1,10
,,,,,,,
341200,1115,698,5,280,516,1,10
,,,,,,,
341215,1110,693,5,280,516,1,10
,,,,,,,
341227,1105,688,5,280,516,1,10
,,,,,,,
341241,1100,683,5,280,516,1,10
,,,,,,,
341256,1095,678,5,280,516,1,10
,,,,,,,
341271,1090,673,5,280,516,1,10
,,,,,,,
341286,1085,668,5,280,516,1,10
,,,,,,,
341300,1080,663,5,280,516,1,10
,,,,,,,
341315,1075,658,5,280,516,1,10
,,,,,,,
341328,1070,653,5,280,516,1,10
,,,,,,,
341341,1065,648,5,280,516,1,10
,,,,,,,
341355,1060,643,5,280,516,1,10
,,,,,,,
341367,1055,638,5,280,516,1,10
,,,,,,,
341381,1050,633,5,280,516,1,10
,,,,,,,
341396,1045,628,5,280,516,1,10
,,,,,,,
341409,1040,623,5,280,516,1,10
,,,,,,,
341424,1035,618,5,280,516,1,10
,,,,,,,
341438,1030,613,5,280,516,1,10
,,,,,,,
341454,1025,608,5,280,516,1,10
,,,,,,,
341466,1020,603,5,280,516,1,10
,,,,,,,
341483,1015,598,5,280,516,1,10
,,,,,,,
341497,1010,593,5,280,516,1,10
,,,,,,,
341509,1005,588,5,280,516,1,10
,,,,,,,
341524,1000,583,5,280,516,1,10
,,,,,,,
341539,995,578,5,280,516,1,10
,,,,,,,
341555,990,573,5,280,516,1,10
,,,,,,,
341569,985,568,5,280,516,1,10
,,,,,,,
341585,980,563,5,280,516,1,10
,,,,,,,
341598,975,558,5,280,516,1,10
,,,,,,,
341614,970,553,5,280,516,1,10
,,,,,,,
341625,965,548,5,280,516,1,10
,,,,,,,
341639,960,543,5,280,516,1,10
,,,,,,,
341654,955,538,5,280,516,1,10
,,,,,,,
341667,950,533,5,280,516,1,10
,,,,,,,
341682,945,528,5,280,516,1,10
,,,,,,,
341698,940,523,5,280,516,1,10
,,,,,,,
341711,935,518,5,280,516,1,10
,,,,,,,
341724,930,513,5,280,516,1,10
,,,,,,,
341738,925,508,5,280,516,1,10
,,,,,,,
341749,920,503,5,280,516,1,10
,,,,,,,
341765,915,498,5,280,516,1,10
,,,,,,,
341778,910,493,5,280,516,1,10
,,,,,,,
341791,905,488,5,280,516,1,10
,,,,,,,
341805,900,483,5,280,516,1,10
,,,,,,,
341821,895,478,5,280,516,1,10
,,,,,,,
341836,890,473,5,280,516,1,10
,,,,,,,
341850,885,468,5,280,516,1,10
,,,,,,,
341865,880,463,5,280,516,1,10
,,,,,,,
341876,875,458,5,280,516,1,10
,,,,,,,
341890,870,453,5,280,516,1,10
,,,,,,,
341906,865,448,5,280,516,1,10
,,,,,,,
341921,860,443,5,280,516,1,10
,,,,,,,
341935,855,438,5,280,516,1,10
,,,,,,,
341953,850,433,5,280,516,1,10
,,,,,,,
341968,845,428,5,273,516,1,10
,,,,,,,
341981,840,423,5,266,516,1,10
,,,,,,,
341995,835,418,5,259,516,1,10
,,,,,,,
342008,830,413,5,252,516,1,10
,,,,,,,
342022,825,408,5,245,516,1,10
,,,,,,,
342035,820,403,5,238,516,1,10
,,,,,,,
342050,815,398,5,231,516,1,10
,,,,,,,
342064,810,393,5,224,516,1,10
,,,,,,,
342075,805,388,5,217,516,1,10
,,,,,,,
342089,800,383,5,210,516,1,10
,,,,,,,
342103,795,378,5,203,516,1,10
,,,,,,,
342117,790,373,5,196,516,1,10
,,,,,,,
342131,785,368,5,189,516,1,10
,,,,,,,
342143,780,363,5,182,516,1,10
,,,,,,,
342157,775,358,5,175,516,1,10
,,,,,,,
342173,770,353,5,168,516,1,10
,,,,,,,
342188,765,348,5,161,516,1,10
,,,,,,,
342201,760,343,5,154,516,1,10
,,,,,,,
342216,755,338,5,147,516,1,10
,,,,,,,
342231,750,333,5,140,516,1,10
,,,,,,,
342242,745,328,5,133,516,1,10
,,,,,,,
342255,740,323,5,126,516,1,10
,,,,,,,
342269,735,318,5,119,516,1,10
,,,,,,,
342282,730,313,5,112,516,1,10
,,,,,,,
342297,725,308,5,105,516,1,10
,,,,,,,
342309,720,303,5,98,516,1,10
,,,,,,,
342321,715,298,5,98,516,1,10
,,,,,,,
342335,710,293,5,98,516,1,10
,,,,,,,
342350,705,288,5,98,516,1,10
,,,,,,,
342365,700,283,5,98,516,1,10
,,,,,,,
342381,695,278,5,98,516,1,10
,,,,,,,
342395,690,273,5,98,516,1,10
,,,,,,,
342407,685,268,5,98,516,1,10
,,,,,,,
342421,680,263,5,98,516,1,10
,,,,,,,
342433,675,258,5,98,516,1,10
,,,,,,,
342450,670,253,5,98,516,1,10
,,,,,,,
342464,665,248,5,98,516,1,10
,,,,,,,
342476,660,243,5,98,516,1,10
,,,,,,,
342491,655,238,5,98,516,1,10
,,,,,,,
342506,650,233,5,98,516,1,10
,,,,,,,
342521,645,228,5,98,516,1,10
,,,,,,,
342533,640,223,5,98,516,1,10
,,,,,,,
342549,635,218,5,98,516,1,10
,,,,,,,
342562,630,213,5,98,516,1,10
,,,,,,,
342575,625,208,5,98,516,1,10
,,,,,,,
342590,620,203,5,98,516,1,10
,,,,,,,
342605,615,198,5,98,516,1,10
,,,,,,,
342618,610,193,5,98,516,1,10
,,,,,,,
342630,605,188,5,98,516,1,10
,,,,,,,
342645,600,183,5,98,516,1,10
,,,,,,,
342657,595,178,5,98,516,1,10
,,,,,,,
342670,590,173,5,98,516,1,10
,,,,,,,
342682,585,168,5,98,516,1,10
,,,,,,,
342697,580,163,5,98,516,1,10
,,,,,,,
342708,575,158,5,98,516,1,10
,,,,,,,
342720,570,153,5,98,516,1,10
,,,,,,,
342734,565,148,5,98,516,1,10
,,,,,,,
342748,560,143,5,98,516,1,10
,,,,,,,
342764,555,138,5,98,516,1,10
,,,,,,,
342776,550,133,5,98,516,1,10
,,,,,,,
342789,545,128,5,98,516,1,10
,,,,,,,
342805,540,123,5,98,516,1,10
,,,,,,,
