TicksTime,BallPosX,BallPosY,BallSpeed,PosD,PosPC,ScoreD,ScorePC
389129,1212,44,4,218,48,2,21
389144,1208,48,4,218,48,2,21
389159,1204,52,4,218,48,2,21
389173,1200,56,4,218,48,2,21
389187,1196,60,4,218,48,2,21
389202,1192,64,4,218,48,2,21
389217,1188,68,4,218,48,2,21
389231,1184,72,4,218,48,2,21
389246,1180,76,4,218,48,2,21
389261,1176,80,4,218,48,2,21
389275,1172,84,4,218,48,2,21
389288,1168,88,4,218,48,2,21
389303,1164,92,4,218,48,2,21
389316,1160,96,4,218,48,2,21
389330,1156,100,4,218,48,2,21
389344,1152,104,4,218,48,2,21
389357,1148,108,4,218,48,2,21
389370,1144,112,4,218,48,2,21
389384,1140,116,4,218,48,2,21
389398,1136,120,4,218,48,2,21
389413,1132,124,4,218,48,2,21
389428,1128,128,4,218,48,2,21
389440,1124,132,4,218,48,2,21
389453,1120,136,4,218,48,2,21
389466,1116,140,4,218,48,2,21
389482,1112,144,4,218,48,2,21
389498,1108,148,4,218,48,2,21
389513,1104,152,4,218,48,2,21
389528,1100,156,4,218,48,2,21
389540,1096,160,4,218,48,2,21
389554,1092,164,4,218,48,2,21
389567,1088,168,4,218,48,2,21
389581,1084,172,4,218,48,2,21
389596,1080,176,4,218,48,2,21
389611,1076,180,4,218,48,2,21
389626,1072,184,4,218,48,2,21
389639,1068,188,4,218,48,2,21
389652,1064,192,4,218,48,2,21
389665,1060,196,4,218,48,2,21
389679,1056,200,4,218,48,2,21
389694,1052,204,4,218,48,2,21
389707,1048,208,4,218,48,2,21
389720,1044,212,4,218,48,2,21
389733,1040,216,4,218,48,2,21
389747,1036,220,4,218,48,2,21
389761,1032,224,4,218,48,2,21
389773,1028,228,4,218,48,2,21
389786,1024,232,4,218,48,2,21
389800,1020,236,4,218,48,2,21
389814,1016,240,4,218,48,2,21
389830,1012,244,4,218,48,2,21
389845,1008,248,4,218,48,2,21
389857,1004,252,4,218,48,2,21
389871,1000,256,4,218,48,2,21
389884,996,260,4,218,48,2,21
389898,992,264,4,218,48,2,21
389913,988,268,4,218,48,2,21
389928,984,272,4,218,48,2,21
389940,980,276,4,218,48,2,21
389953,976,280,4,218,48,2,21
389966,972,284,4,218,48,2,21
389981,968,288,4,218,48,2,21
389996,964,292,4,218,48,2,21
390009,960,296,4,218,48,2,21
390022,956,300,4,218,48,2,21
390037,952,304,4,218,48,2,21
390057,948,308,4,218,48,2,21
390071,944,312,4,218,48,2,21
390086,940,316,4,218,48,2,21
390099,936,320,4,218,48,2,21
390113,932,324,4,218,48,2,21
390128,928,328,4,218,48,2,21
390141,924,332,4,218,48,2,21
390155,920,336,4,218,48,2,21
390168,916,340,4,218,48,2,21
390182,912,344,4,218,48,2,21
390197,908,348,4,218,48,2,21
390212,904,352,4,218,48,2,21
390228,900,356,4,218,48,2,21
390243,896,360,4,218,48,2,21
390255,892,364,4,218,48,2,21
390269,888,368,4,218,48,2,21
390283,884,372,4,218,48,2,21
390298,880,376,4,218,48,2,21
390312,876,380,4,218,48,2,21
390326,872,384,4,218,48,2,21
390338,868,388,4,218,48,2,21
390352,864,392,4,218,48,2,21
390365,860,396,4,218,48,2,21
390379,856,400,4,218,48,2,21
390394,852,404,4,218,48,2,21
390407,848,408,4,218,48,2,21
390422,844,412,4,218,48,2,21
390436,840,416,4,218,48,2,21
390450,836,420,4,218,48,2,21
390464,832,424,4,218,48,2,21
390478,828,428,4,218,48,2,21
390491,824,432,4,218,48,2,21
390506,820,436,4,218,48,2,21
390522,816,440,4,218,48,2,21
390536,812,444,4,218,48,2,21
390550,808,448,4,218,48,2,21
390564,804,452,4,218,48,2,21
390579,800,456,4,218,48,2,21
390591,796,460,4,218,48,2,21
390606,792,464,4,218,48,2,21
390621,788,468,4,218,48,2,21
390636,784,472,4,218,48,2,21
390650,780,476,4,218,48,2,21
390665,776,480,4,218,48,2,21
390680,772,484,4,218,48,2,21
390693,768,488,4,218,48,2,21
390706,764,492,4,218,48,2,21
390720,760,496,4,218,48,2,21
390734,756,500,4,218,48,2,21
390750,752,504,4,218,48,2,21
390765,748,508,4,218,48,2,21
390780,744,512,4,218,48,2,21
390793,740,516,4,218,48,2,21
390806,736,520,4,218,48,2,21
390820,732,524,4,218,48,2,21
390834,728,528,4,218,48,2,21
390849,724,532,4,218,48,2,21
390864,720,536,4,218,48,2,21
390878,716,540,4,218,48,2,21
390890,712,544,4,218,48,2,21
390904,708,548,4,218,48,2,21
390917,704,552,4,218,48,2,21
390932,700,556,4,218,48,2,21
390947,696,560,4,218,48,2,21
390961,692,564,4,218,48,2,21
390975,688,568,4,218,48,2,21
390989,684,572,4,218,48,2,21
391002,680,576,4,218,48,2,21
391016,676,580,4,218,48,2,21
391031,672,584,4,218,48,2,21
391047,668,588,4,218,48,2,21
391070,664,592,4,218,48,2,21
391083,660,596,4,218,48,2,21
391097,656,600,4,218,48,2,21
391112,652,604,4,218,48,2,21
391124,648,608,4,218,48,2,21
391138,644,612,4,218,48,2,21
391152,640,616,4,218,48,2,21
391166,636,620,4,218,48,2,21
391181,632,624,4,218,48,2,21
391196,628,628,4,218,48,2,21
391208,624,632,4,218,48,2,21
391222,620,636,4,218,48,2,21
391238,616,640,4,218,48,2,21
391251,612,644,4,218,48,2,21
391265,608,648,4,218,48,2,21
391280,604,652,4,218,48,2,21
391295,600,656,4,218,48,2,21
391309,596,660,4,218,48,2,21
391322,592,664,4,218,48,2,21
391336,588,668,4,218,48,2,21
391349,584,672,4,218,48,2,21
391363,580,676,4,218,48,2,21
391377,576,680,4,218,48,2,21
391390,572,684,4,218,48,2,21
391403,568,688,4,218,48,2,21
391416,564,692,4,218,48,2,21
391431,560,696,4,218,48,2,21
391446,556,700,4,218,48,2,21
391458,552,704,4,218,48,2,21
391473,548,708,4,218,48,2,21
391489,544,712,4,218,48,2,21
391501,540,716,4,218,48,2,21
391515,536,720,4,218,48,2,21
391529,532,724,4,218,48,2,21
391541,528,728,4,218,48,2,21
391555,524,732,4,218,48,2,21
391567,520,736,4,218,48,2,21
391580,516,740,4,218,48,2,21
391593,512,744,4,218,48,2,21
391608,508,748,4,218,48,2,21
391622,504,752,4,218,48,2,21
391635,500,756,4,218,48,2,21
391650,496,760,4,218,48,2,21
391666,492,756,4,218,48,2,21
391682,488,752,4,218,48,2,21
391697,484,748,5,218,48,2,21
391710,479,743,5,218,48,2,21
391723,474,738,5,218,48,2,21
391736,469,733,5,218,48,2,21
391750,464,728,5,218,48,2,21
391764,459,723,5,218,48,2,21
391777,454,718,5,218,48,2,21
391790,449,713,5,218,48,2,21
391803,444,708,5,218,48,2,21
391817,439,703,5,218,48,2,21
391832,434,698,5,218,48,2,21
391848,429,693,5,218,48,2,21
391863,424,688,5,218,48,2,21
391877,419,683,5,218,48,2,21
391891,414,678,5,218,48,2,21
391906,409,673,5,218,48,2,21
391922,404,668,5,218,48,2,21
391935,399,663,5,218,48,2,21
391950,394,658,5,218,48,2,21
391965,389,653,5,218,48,2,21
391980,384,648,5,218,48,2,21
391993,379,643,5,218,48,2,21
392006,374,638,5,218,48,2,21
392020,369,633,5,218,48,2,21
392033,364,628,5,218,48,2,21
392057,359,623,5,218,48,2,21
392072,354,618,5,218,48,2,21
392085,349,613,5,218,48,2,21
392099,344,608,5,218,48,2,21
392114,339,603,5,218,48,2,21
392129,334,598,5,218,48,2,21
392143,329,593,5,218,48,2,21
392157,324,588,5,218,48,2,21
392171,319,583,5,218,48,2,21
392184,314,578,5,218,48,2,21
392198,309,573,5,218,48,2,21
392213,304,568,5,218,48,2,21
392226,299,563,5,218,48,2,21
392241,294,558,5,218,48,2,21
392256,289,553,5,218,48,2,21
392270,284,548,5,218,48,2,21
392283,279,543,5,218,48,2,21
392297,274,538,5,218,48,2,21
392311,269,533,5,218,48,2,21
392323,264,528,5,218,48,2,21
392338,259,523,5,218,48,2,21
392352,254,518,5,218,48,2,21
392367,249,513,5,218,48,2,21
392381,244,508,5,218,48,2,21
392396,239,503,5,218,48,2,21
392408,234,498,5,218,48,2,21
392422,229,493,5,218,48,2,21
392436,224,488,5,218,48,2,21
392451,219,483,5,218,48,2,21
392465,214,478,5,218,48,2,21
392480,209,473,5,218,48,2,21
392493,204,468,5,218,48,2,21
392507,199,463,5,218,48,2,21
392523,194,458,5,218,48,2,21
392536,189,453,5,218,48,2,21
392552,184,448,5,218,48,2,21
392567,179,443,5,218,48,2,21
392583,174,438,5,218,48,2,21
392598,169,433,5,218,48,2,21
392611,164,428,5,218,48,2,21
392624,159,423,5,218,48,2,21
392637,154,418,5,218,48,2,21
392652,149,413,5,218,48,2,21
392667,144,408,5,218,48,2,21
392682,139,403,5,218,48,2,21
392696,134,398,5,218,48,2,21
392709,129,393,5,218,48,2,21
392723,124,388,5,218,48,2,21
392736,119,383,5,218,48,2,21
392751,114,378,5,218,48,2,21
392767,109,373,5,218,48,2,21
392782,104,368,5,218,48,2,21
392795,99,363,5,218,48,2,21
392809,94,358,5,218,48,2,21
392823,89,353,5,218,48,2,21
392836,84,348,5,218,48,2,21
392850,79,343,5,218,48,2,21
392865,74,338,5,218,48,2,21
392877,69,333,5,218,48,2,21
392892,74,328,5,218,48,2,21
392906,79,323,5,218,48,2,21
392919,84,318,5,218,48,2,21
392933,89,313,5,218,48,2,21
392948,94,308,5,218,48,2,21
392963,99,303,5,218,48,2,21
392977,104,298,5,218,48,2,21
392992,109,293,5,218,48,2,21
393007,114,288,5,218,48,2,21
393022,119,283,5,218,48,2,21
393035,124,278,5,218,48,2,21
393057,129,273,5,218,48,2,21
393073,134,268,5,218,48,2,21
393088,139,263,5,218,48,2,21
393101,144,258,5,218,48,2,21
393116,149,253,5,218,48,2,21
393130,154,248,5,218,48,2,21
393143,159,243,5,218,48,2,21
393158,164,238,5,218,48,2,21
393173,169,233,5,218,48,2,21
393186,174,228,5,218,48,2,21
393201,179,223,5,218,48,2,21
393216,184,218,5,218,48,2,21
393231,189,213,5,218,48,2,21
393244,194,208,5,218,48,2,21
393258,199,203,5,218,48,2,21
393272,204,198,5,218,48,2,21
393285,209,193,5,218,48,2,21
393299,214,188,5,218,48,2,21
393313,219,183,5,218,48,2,21
393325,224,178,5,218,48,2,21
393338,229,173,5,218,48,2,21
393352,234,168,5,218,48,2,21
393366,239,163,5,218,48,2,21
393380,244,158,5,218,48,2,21
393392,249,153,5,218,48,2,21
393406,254,148,5,218,48,2,21
393420,259,143,5,218,48,2,21
393434,264,138,5,218,48,2,21
393448,269,133,5,218,48,2,21
393460,274,128,5,218,48,2,21
393473,279,123,5,218,48,2,21
393487,284,118,5,218,48,2,21
393502,289,113,5,218,48,2,21
393516,294,108,5,218,48,2,21
393530,299,103,5,218,48,2,21
393543,304,98,5,218,48,2,21
393558,309,93,5,218,48,2,21
393571,314,88,5,218,48,2,21
393586,319,83,5,218,48,2,21
393601,324,78,5,218,48,2,21
393616,329,73,5,218,48,2,21
393630,334,68,5,218,48,2,21
393644,339,63,5,218,48,2,21
393658,344,58,5,218,48,2,21
393671,349,53,5,218,48,2,21
393685,354,48,5,218,48,2,21
393700,359,43,5,218,48,2,21
393713,364,38,5,218,48,2,21
393726,369,33,5,218,48,2,21
393740,374,28,5,218,48,2,21
393753,379,23,5,218,48,2,21
393767,384,18,5,218,48,2,21
393782,389,13,5,218,48,2,21
393794,394,8,5,218,48,2,21
393807,399,13,5,218,48,2,21
393821,404,18,5,218,48,2,21
393835,409,23,5,218,48,2,21
393850,414,28,5,218,48,2,21
393863,419,33,5,218,48,2,21
393876,424,38,5,218,48,2,21
393890,429,43,5,218,48,2,21
393904,434,48,5,218,48,2,21
393919,439,53,5,218,48,2,21
393933,444,58,5,218,48,2,21
393948,449,63,5,218,48,2,21
393961,454,68,5,218,48,2,21
393976,459,73,5,218,48,2,21
393990,464,78,5,218,48,2,21
394002,469,83,5,218,48,2,21
394017,474,88,5,218,48,2,21
394032,479,93,5,218,48,2,21
394044,484,98,5,218,48,2,21
394061,489,103,5,218,48,2,21
394076,494,108,5,218,48,2,21
394090,499,113,5,218,48,2,21
394106,504,118,5,218,48,2,21
394119,509,123,5,218,48,2,21
394133,514,128,5,218,48,2,21
394148,519,133,5,218,48,2,21
394162,524,138,5,218,48,2,21
394175,529,143,5,218,48,2,21
394189,534,148,5,218,48,2,21
394202,539,153,5,218,48,2,21
394217,544,158,5,218,48,2,21
394233,549,163,5,218,48,2,21
394248,554,168,5,218,48,2,21
394261,559,173,5,218,48,2,21
394274,564,178,5,218,48,2,21
394287,569,183,5,218,48,2,21
394301,574,188,5,218,48,2,21
394315,579,193,5,218,48,2,21
394327,584,198,5,218,48,2,21
394340,589,203,5,218,48,2,21
394355,594,208,5,218,48,2,21
394369,599,213,5,218,48,2,21
394383,604,218,5,218,48,2,21
394398,609,223,5,218,48,2,21
394412,614,228,5,218,48,2,21
394425,619,233,5,218,48,2,21
394438,624,238,5,218,48,2,21
394453,629,243,5,218,48,2,21
394467,634,248,5,218,48,2,21
394481,639,253,5,218,48,2,21
394494,644,258,5,218,48,2,21
394508,649,263,5,218,48,2,21
394520,654,268,5,218,48,2,21
394535,659,273,5,218,48,2,21
394550,664,278,5,218,48,2,21
394562,669,283,5,218,48,2,21
394575,674,288,5,218,48,2,21
394590,679,293,5,218,48,2,21
394605,684,298,5,218,54,2,21
394619,689,303,5,218,60,2,21
394633,694,308,5,218,66,2,21
394647,699,313,5,218,72,2,21
394661,704,318,5,218,78,2,21
394675,709,323,5,218,84,2,21
394688,714,328,5,218,90,2,21
394704,719,333,5,218,96,2,21
394721,724,338,5,218,102,2,21
394737,729,343,5,218,108,2,21
394753,734,348,5,218,114,2,21
394767,739,353,5,218,120,2,21
394783,744,358,5,218,126,2,21
394796,749,363,5,218,132,2,21
394812,754,368,5,218,138,2,21
394828,759,373,5,218,144,2,21
394843,764,378,5,218,150,2,21
394857,769,383,5,218,156,2,21
394875,774,388,5,218,162,2,21
394888,779,393,5,218,168,2,21
394904,784,398,5,218,174,2,21
394919,789,403,5,218,180,2,21
394935,794,408,5,218,186,2,21
394952,799,413,5,218,192,2,21
394969,804,418,5,218,198,2,21
394983,809,423,5,218,204,2,21
394996,814,428,5,218,210,2,21
395009,819,433,5,218,216,2,21
395021,824,438,5,218,222,2,21
395036,829,443,5,218,228,2,21
395056,834,448,5,218,234,2,21
395072,839,453,5,218,240,2,21
395086,844,458,5,218,246,2,21
395101,849,463,5,218,252,2,21
395118,854,468,5,218,258,2,21
395133,859,473,5,218,264,2,21
395146,864,478,5,218,270,2,21
395161,869,483,5,218,276,2,21
395175,874,488,5,218,282,2,21
395194,879,493,5,218,288,2,21
395208,884,498,5,218,294,2,21
395221,889,503,5,218,300,2,21
395237,894,508,5,218,306,2,21
395252,899,513,5,218,312,2,21
395268,904,518,5,218,318,2,21
395283,909,523,5,218,324,2,21
395297,914,528,5,218,330,2,21
395311,919,533,5,218,336,2,21
395327,924,538,5,218,342,2,21
395342,929,543,5,218,348,2,21
395354,934,548,5,218,354,2,21
395369,939,553,5,218,360,2,21
395384,944,558,5,218,366,2,21
395400,949,563,5,218,372,2,21
395413,954,568,5,218,378,2,21
395427,959,573,5,218,384,2,21
395441,964,578,5,218,390,2,21
395456,969,583,5,218,396,2,21
395470,974,588,5,218,402,2,21
395485,979,593,5,218,408,2,21
395500,984,598,5,218,414,2,21
395513,989,603,5,218,420,2,21
395528,994,608,5,218,426,2,21
395543,999,613,5,218,432,2,21
395556,1004,618,5,218,438,2,21
395571,1009,623,5,218,444,2,21
395586,1014,628,5,218,450,2,21
395601,1019,633,5,218,456,2,21
395614,1024,638,5,218,462,2,21
395628,1029,643,5,218,468,2,21
395643,1034,648,5,218,474,2,21
395658,1039,653,5,218,480,2,21
395671,1044,658,5,218,486,2,21
395685,1049,663,5,218,492,2,21
395700,1054,668,5,218,498,2,21
395713,1059,673,5,218,504,2,21
395728,1064,678,5,218,510,2,21
395741,1069,683,5,218,516,2,21
395755,1074,688,5,218,522,2,21
395770,1079,693,5,218,528,2,21
395785,1084,698,5,218,534,2,21
395798,1089,703,5,218,540,2,21
395812,1094,708,5,218,540,2,21
395826,1099,713,5,218,546,2,21
395839,1104,718,5,218,546,2,21
395854,1109,723,5,218,552,2,21
395871,1114,728,5,218,552,2,21
395886,1119,733,5,218,558,2,21
395900,1124,738,5,218,558,2,21
395913,1129,743,5,218,558,2,21
395928,1134,748,5,218,564,2,21
395943,1139,753,5,218,564,2,21
395956,1144,758,5,218,570,2,21
395971,1149,763,5,218,576,2,21
395986,1154,758,5,218,576,2,21
396001,1159,753,5,218,576,2,21
396014,1164,748,5,218,576,2,21
396028,1169,743,5,218,576,2,21
396043,1174,738,5,218,576,2,21
396061,1179,733,5,218,576,2,21
396076,1184,728,5,218,576,2,21
396089,1189,723,5,218,576,2,21
396104,1194,718,5,218,576,2,21
396119,1199,713,5,218,576,2,21
396134,1204,708,5,218,576,2,21
396147,1209,703,5,218,576,2,21
396161,1214,698,5,218,576,2,21
396175,1219,693,5,218,576,2,21
396188,1224,688,5,218,576,2,21
396202,1229,683,5,218,576,2,21
396217,1234,678,5,218,576,2,21
396230,1239,673,5,218,576,2,21
396244,1244,668,5,218,576,2,21
396259,1249,663,5,218,576,2,21
396272,1254,658,5,218,576,2,21
396287,1259,653,5,218,576,2,21
396301,1264,648,5,218,576,2,21
396317,1269,643,5,218,576,2,21
396330,1274,638,5,218,576,2,21
396344,1279,633,5,218,576,2,21
396359,1284,628,5,218,576,2,21
396371,1289,623,5,218,576,2,21
396385,1294,618,5,218,576,2,21
396400,1289,613,5,218,576,2,21
396414,1284,608,5,218,576,2,21
396427,1279,603,5,218,576,2,21
396440,1274,598,5,218,576,2,21
396456,1269,593,5,218,576,2,21
396471,1264,588,5,218,576,2,21
396486,1259,583,5,218,576,2,21
396501,1254,578,5,218,576,2,21
396514,1249,573,5,218,576,2,21
396529,1244,568,5,218,576,2,21
396543,1239,563,5,218,576,2,21
396556,1234,558,5,218,576,2,21
396571,1229,553,5,218,576,2,21
396586,1224,548,5,218,576,2,21
396601,1219,543,5,218,576,2,21
396614,1214,538,5,218,576,2,21
396628,1209,533,5,218,576,2,21
396643,1204,528,5,218,576,2,21
396657,1199,523,5,218,576,2,21
396672,1194,518,5,218,576,2,21
396686,1189,513,5,218,576,2,21
396701,1184,508,5,218,576,2,21
396713,1179,503,5,218,576,2,21
396727,1174,498,5,218,576,2,21
396741,1169,493,5,218,576,2,21
396754,1164,488,5,218,576,2,21
396768,1159,483,5,218,576,2,21
396781,1154,478,5,218,576,2,21
396795,1149,473,5,218,576,2,21
396809,1144,468,5,218,576,2,21
396824,1139,463,5,218,576,2,21
396838,1134,458,5,218,576,2,21
396853,1129,453,5,218,576,2,21
396868,1124,448,5,218,576,2,21
396882,1119,443,5,218,576,2,21
396895,1114,438,5,218,576,2,21
396910,1109,433,5,218,576,2,21
396923,1104,428,5,218,576,2,21
396938,1099,423,5,218,576,2,21
396953,1094,418,5,218,576,2,21
396967,1089,413,5,218,576,2,21
396981,1084,408,5,218,576,2,21
396995,1079,403,5,218,576,2,21
397009,1074,398,5,218,576,2,21
397022,1069,393,5,218,576,2,21
397037,1064,388,5,218,576,2,21
397060,1059,383,5,218,576,2,21
397075,1054,378,5,218,576,2,21
397088,1049,373,5,218,576,2,21
397102,1044,368,5,218,576,2,21
397116,1039,363,5,218,576,2,21
397129,1034,358,5,218,576,2,21
397143,1029,353,5,218,576,2,21
397155,1024,348,5,218,576,2,21
397169,1019,343,5,218,576,2,21
397184,1014,338,5,218,576,2,21
397198,1009,333,5,218,576,2,21
397212,1004,328,5,218,576,2,21
397228,999,323,5,218,576,2,21
397244,994,318,5,218,576,2,21
397260,989,313,5,218,576,2,21
397272,984,308,5,218,576,2,21
397287,979,303,5,218,576,2,21
397303,974,298,5,218,576,2,21
397318,969,293,5,218,576,2,21
397332,964,288,5,218,576,2,21
397346,959,283,5,218,576,2,21
397361,954,278,5,218,576,2,21
397376,949,273,5,218,576,2,21
397391,944,268,5,218,576,2,21
397405,939,263,5,218,576,2,21
397421,934,258,5,218,576,2,21
397435,929,253,5,218,576,2,21
397447,924,248,5,218,576,2,21
397461,919,243,5,218,576,2,21
397474,914,238,5,218,576,2,21
397489,909,233,5,218,576,2,21
397503,904,228,5,218,576,2,21
397516,899,223,5,218,576,2,21
397530,894,218,5,218,576,2,21
397544,889,213,5,218,576,2,21
397558,884,208,5,218,576,2,21
397573,879,203,5,218,576,2,21
397587,874,198,5,218,576,2,21
397602,869,193,5,218,576,2,21
397615,864,188,5,218,576,2,21
397628,859,183,5,218,576,2,21
397641,854,178,5,218,576,2,21
397656,849,173,5,218,576,2,21
397671,844,168,5,218,576,2,21
397686,839,163,5,218,576,2,21
397698,834,158,5,218,576,2,21
397712,829,153,5,218,576,2,21
397724,824,148,5,218,576,2,21
397739,819,143,5,218,576,2,21
397754,814,138,5,218,576,2,21
397769,809,133,5,218,576,2,21
397782,804,128,5,218,576,2,21
397796,799,123,5,218,576,2,21
397810,794,118,5,218,576,2,21
397825,789,113,5,218,576,2,21
397840,784,108,5,218,576,2,21
397855,779,103,5,218,576,2,21
397870,774,98,5,218,576,2,21
397882,769,93,5,218,576,2,21
397897,764,88,5,218,576,2,21
397912,759,83,5,218,576,2,21
397925,754,78,5,218,576,2,21
397939,749,73,5,218,576,2,21
397954,744,68,5,218,576,2,21
397969,739,63,5,218,576,2,21
397983,734,58,5,218,576,2,21
397997,729,53,5,218,576,2,21
398008,724,48,5,218,576,2,21
398023,719,43,5,218,576,2,21
398038,714,38,5,218,576,2,21
398057,709,33,5,218,576,2,21
398073,704,28,5,225,576,2,21
398087,699,23,5,232,576,2,21
398102,694,18,5,239,576,2,21
398115,689,13,5,246,576,2,21
398130,684,8,5,253,576,2,21
398144,679,13,5,260,576,2,21
398157,674,18,5,267,576,2,21
398173,669,23,5,274,576,2,21
398188,664,28,5,281,576,2,21
398203,659,33,5,288,576,2,21
398216,654,38,5,295,576,2,21
398231,649,43,5,302,576,2,21
398244,644,48,5,309,576,2,21
398257,639,53,5,316,576,2,21
398271,634,58,5,323,576,2,21
398286,629,63,5,330,576,2,21
398298,624,68,5,337,576,2,21
398312,619,73,5,344,576,2,21
398328,614,78,5,351,576,2,21
398341,609,83,5,358,576,2,21
398356,604,88,5,365,576,2,21
398371,599,93,5,372,576,2,21
398385,594,98,5,379,576,2,21
398397,589,103,5,386,576,2,21
398413,584,108,5,393,576,2,21
398426,579,113,5,400,576,2,21
398441,574,118,5,407,576,2,21
398456,569,123,5,414,576,2,21
398471,564,128,5,421,576,2,21
398486,559,133,5,428,576,2,21
398500,554,138,5,435,576,2,21
398514,549,143,5,442,576,2,21
398529,544,148,5,449,576,2,21
398542,539,153,5,456,576,2,21
398557,534,158,5,463,576,2,21
398571,529,163,5,470,576,2,21
398586,524,168,5,477,576,2,21
398600,519,173,5,484,576,2,21
398614,514,178,5,491,576,2,21
398629,509,183,5,498,576,2,21
398643,504,188,5,505,576,2,21
398657,499,193,5,512,576,2,21
398672,494,198,5,519,576,2,21
398687,489,203,5,526,576,2,21
398703,484,208,5,533,576,2,21
398716,479,213,5,540,576,2,21
398731,474,218,5,547,576,2,21
398746,469,223,5,554,576,2,21
398758,464,228,5,561,576,2,21
398773,459,233,5,568,576,2,21
398788,454,238,5,575,576,2,21
398801,449,243,5,582,576,2,21
398815,444,248,5,589,576,2,21
398829,439,253,5,596,576,2,21
398842,434,258,5,603,576,2,21
398857,429,263,5,610,576,2,21
398872,424,268,5,617,576,2,21
398887,419,273,5,624,576,2,21
398902,414,278,5,631,576,2,21
398916,409,283,5,638,576,2,21
398929,404,288,5,638,576,2,21
398944,399,293,5,638,576,2,21
398958,394,298,5,638,576,2,21
398973,389,303,5,638,576,2,21
398988,384,308,5,638,576,2,21
399000,379,313,5,638,576,2,21
399013,374,318,5,638,576,2,21
399027,369,323,5,638,576,2,21
399041,364,328,5,638,576,2,21
399058,359,333,5,638,576,2,21
399075,354,338,5,638,576,2,21
399089,349,343,5,638,576,2,21
399104,344,348,5,638,576,2,21
399117,339,353,5,638,576,2,21
399130,334,358,5,638,576,2,21
399144,329,363,5,638,576,2,21
399157,324,368,5,638,576,2,21
399172,319,373,5,638,576,2,21
399188,314,378,5,638,576,2,21
399204,309,383,5,638,576,2,21
399219,304,388,5,638,576,2,21
399234,299,393,5,638,576,2,21
399248,294,398,5,638,576,2,21
399263,289,403,5,638,576,2,21
399276,284,408,5,638,576,2,21
399290,279,413,5,638,576,2,21
399304,274,418,5,638,576,2,21
399318,269,423,5,638,576,2,21
399331,264,428,5,638,576,2,21
399345,259,433,5,638,576,2,21
399358,254,438,5,638,576,2,21
399373,249,443,5,638,576,2,21
399388,244,448,5,638,576,2,21
399401,239,453,5,638,576,2,21
399416,234,458,5,638,576,2,21
399430,229,463,5,638,576,2,21
399443,224,468,5,638,576,2,21
399457,219,473,5,638,576,2,21
399472,214,478,5,638,576,2,21
399484,209,483,5,638,576,2,21
399497,204,488,5,638,576,2,21
399510,199,493,5,638,576,2,21
399525,194,498,5,638,576,2,21
399540,189,503,5,638,576,2,21
399556,184,508,5,638,576,2,21
399571,179,513,5,638,576,2,21
399584,174,518,5,638,576,2,21
399598,169,523,5,638,576,2,21
399613,164,528,5,638,576,2,21
399626,159,533,5,638,576,2,21
399640,154,538,5,638,576,2,21
399655,149,543,5,638,576,2,21
399668,144,548,5,638,576,2,21
399681,139,553,5,638,576,2,21
399695,134,558,5,638,576,2,21
399709,129,563,5,638,576,2,21
399723,124,568,5,638,576,2,21
399737,119,573,5,638,576,2,21
399749,114,578,5,638,576,2,21
399762,109,583,5,638,576,2,21
399775,104,588,5,638,576,2,21
399790,99,593,5,638,576,2,21
399806,94,598,5,638,576,2,21
399821,89,603,5,638,576,2,21
399835,84,608,5,638,576,2,21
399849,79,613,5,638,576,2,21
399863,74,618,5,638,576,2,21
399876,69,623,5,638,576,2,21
399891,64,628,5,638,576,2,21
399906,59,633,5,638,576,2,21
399919,54,628,5,638,576,2,21
399932,49,623,5,638,576,2,21
399946,44,618,5,638,576,2,21
399959,39,613,5,638,576,2,21
399974,34,608,5,638,576,2,21
399989,29,603,5,638,576,2,21
400001,24,598,5,638,576,2,21
400015,19,593,5,638,576,2,21
400030,14,588,5,638,576,2,21
400043,9,583,5,631,576,2,21
400066,4,578,5,624,576,2,21
400080,-1,573,5,617,576,2,21
400095,-6,568,5,610,576,2,21
400614,684,380,4,603,570,2,22
400627,688,376,4,603,564,2,22
400641,692,372,4,603,558,2,22
400657,696,368,4,603,552,2,22
400673,700,364,4,603,546,2,22
400687,704,360,4,603,540,2,22
400700,708,356,4,603,534,2,22
400715,712,352,4,603,528,2,22
400729,716,348,4,603,522,2,22
400743,720,344,4,603,516,2,22
400760,724,340,4,603,510,2,22
400776,728,336,4,603,504,2,22
400791,732,332,4,603,498,2,22
400806,736,328,4,603,492,2,22
400821,740,324,4,603,486,2,22
400835,744,320,4,603,480,2,22
400850,748,316,4,603,474,2,22
400865,752,312,4,603,468,2,22
400880,756,308,4,603,462,2,22
400893,760,304,4,603,456,2,22
400908,764,300,4,603,450,2,22
400923,768,296,4,603,444,2,22
400936,772,292,4,603,438,2,22
400950,776,288,4,603,432,2,22
400965,780,284,4,603,426,2,22
400981,784,280,4,603,420,2,22
400998,788,276,4,603,414,2,22
401009,792,272,4,603,408,2,22
401024,796,268,4,603,402,2,22
401039,800,264,4,603,396,2,22
401059,804,260,4,603,390,2,22
401075,808,256,4,603,384,2,22
401090,812,252,4,603,378,2,22
401107,816,248,4,603,372,2,22
401123,820,244,4,603,366,2,22
401138,824,240,4,603,360,2,22
401153,828,236,4,603,354,2,22
401166,832,232,4,603,348,2,22
401181,836,228,4,603,342,2,22
